,task_name,learning_rate,num_train_epochs,max_train_steps,output_dir,hidden_dropout,train_data_frac,use_pretrain_dropout_in_first_pass,use_modded,eval_accuracy
175,wnli,1e-05,5,10,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230614_145137,0.5,0.1,False,True,0.4225352112676056
176,wnli,1e-05,20,40,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230614_145214,0.5,0.1,False,True,0.4225352112676056
177,wnli,1e-05,20,40,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230614_145314,0.5,0.1,False,False,0.4225352112676056
178,wnli,1e-05,10,20,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230614_145257,0.5,0.1,False,False,0.4225352112676056
179,wnli,1e-05,5,10,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230614_145241,0.5,0.1,False,False,0.4225352112676056
180,wnli,1e-05,5,100,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230614_145336,0.8,1.0,True,True,0.4225352112676056
181,wnli,1e-05,10,200,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230614_145417,0.8,1.0,True,True,0.4225352112676056
182,wnli,1e-05,20,400,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230614_145526,0.8,1.0,True,True,0.4507042253521127
183,wnli,1e-05,5,100,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230614_145731,0.8,1.0,True,False,0.4225352112676056
184,wnli,1e-05,10,200,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230614_145759,0.8,1.0,True,False,0.4225352112676056
185,wnli,1e-05,20,400,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230614_145842,0.8,1.0,True,False,0.4225352112676056
186,wnli,1e-05,5,50,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230614_145957,0.8,0.5,True,True,0.4225352112676056
187,wnli,1e-05,10,100,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230614_150025,0.8,0.5,True,True,0.4225352112676056
188,wnli,1e-05,20,200,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230614_150108,0.8,0.5,True,True,0.4225352112676056
189,wnli,1e-05,5,50,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230614_150220,0.8,0.5,True,False,0.4225352112676056
190,wnli,1e-05,10,100,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230614_150242,0.8,0.5,True,False,0.43661971830985913
191,wnli,1e-05,20,200,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230614_150312,0.8,0.5,True,False,0.43661971830985913
192,wnli,1e-05,10,20,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230614_150417,0.8,0.1,True,True,0.4225352112676056
193,wnli,1e-05,5,10,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230614_150359,0.8,0.1,True,True,0.4225352112676056
194,wnli,1e-05,20,40,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230614_150438,0.8,0.1,True,True,0.4225352112676056
195,wnli,1e-05,5,10,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230614_150506,0.8,0.1,True,False,0.4225352112676056
196,wnli,1e-05,20,40,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230614_150540,0.8,0.1,True,False,0.4225352112676056
197,wnli,1e-05,10,20,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230614_150522,0.8,0.1,True,False,0.4225352112676056
198,wnli,1e-05,5,100,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230614_150602,0.8,1.0,False,True,0.4225352112676056
199,wnli,1e-05,10,200,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230614_150643,0.8,1.0,False,True,0.4225352112676056
200,wnli,1e-05,20,400,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230614_150751,0.8,1.0,False,True,0.4507042253521127
201,wnli,1e-05,5,100,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230614_150957,0.8,1.0,False,False,0.4225352112676056
202,wnli,1e-05,10,200,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230614_151025,0.8,1.0,False,False,0.4225352112676056
203,wnli,1e-05,20,400,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230614_151108,0.8,1.0,False,False,0.4225352112676056
204,wnli,1e-05,5,50,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230614_151223,0.8,0.5,False,True,0.4225352112676056
205,wnli,1e-05,10,100,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230614_151252,0.8,0.5,False,True,0.4225352112676056
206,wnli,1e-05,20,200,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230614_151335,0.8,0.5,False,True,0.4225352112676056
207,wnli,1e-05,5,50,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230614_151446,0.8,0.5,False,False,0.4225352112676056
208,wnli,1e-05,20,200,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230614_151538,0.8,0.5,False,False,0.43661971830985913
209,wnli,1e-05,10,100,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230614_151508,0.8,0.5,False,False,0.43661971830985913
210,wnli,1e-05,5,10,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230614_151624,0.8,0.1,False,True,0.4225352112676056
211,wnli,1e-05,20,40,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230614_151700,0.8,0.1,False,True,0.4225352112676056
212,wnli,1e-05,10,20,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230614_151641,0.8,0.1,False,True,0.4225352112676056
213,wnli,1e-05,10,20,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230614_151743,0.8,0.1,False,False,0.4225352112676056
214,wnli,1e-05,5,10,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230614_151728,0.8,0.1,False,False,0.4225352112676056
215,rte,5e-05,5,390,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230614_151822,0.1,1.0,True,True,0.6462093862815884
216,wnli,1e-05,20,40,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230614_151800,0.8,0.1,False,False,0.4225352112676056
217,rte,5e-05,10,780,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230614_152117,0.1,1.0,True,True,0.6678700361010831
218,rte,5e-05,20,1560,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230614_152655,0.1,1.0,True,True,0.6570397111913358
219,rte,5e-05,5,390,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230614_153755,0.1,1.0,True,False,0.6823104693140795
220,rte,5e-05,10,780,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230614_153936,0.1,1.0,True,False,0.6606498194945848
221,rte,5e-05,20,1560,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230614_154245,0.1,1.0,True,False,0.6787003610108303
222,rte,5e-05,5,195,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230614_154848,0.1,0.5,True,True,0.6353790613718412
223,rte,5e-05,10,390,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230614_155024,0.1,0.5,True,True,0.631768953068592
224,rte,5e-05,20,780,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230614_155323,0.1,0.5,True,True,0.5992779783393501
225,rte,5e-05,5,195,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230614_173200,0.1,0.5,True,False,0.631768953068592
226,rte,5e-05,10,390,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230614_173320,0.1,0.5,True,False,0.631768953068592
227,rte,5e-05,20,780,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230614_173510,0.1,0.5,True,False,0.631768953068592
228,rte,5e-05,5,40,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230614_173833,0.1,0.1,True,True,0.6028880866425993
229,rte,5e-05,10,80,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230614_173908,0.1,0.1,True,True,0.5848375451263538
230,rte,5e-05,20,160,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230614_174003,0.1,0.1,True,True,0.5703971119133574
231,rte,5e-05,10,80,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230614_174209,0.1,0.1,True,False,0.5884476534296029
232,rte,5e-05,5,40,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230614_174140,0.1,0.1,True,False,0.5884476534296029
233,rte,5e-05,20,160,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230614_174248,0.1,0.1,True,False,0.5956678700361011
234,rte,5e-05,5,390,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230614_174353,0.1,1.0,False,True,0.6750902527075813
235,rte,5e-05,10,780,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230614_174654,0.1,1.0,False,True,0.6787003610108303
236,rte,5e-05,20,1560,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230614_175241,0.1,1.0,False,True,0.6678700361010831
237,rte,5e-05,5,390,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230614_180402,0.1,1.0,False,False,0.6823104693140795
238,rte,5e-05,10,780,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230614_180548,0.1,1.0,False,False,0.6606498194945848
239,rte,5e-05,20,1560,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230614_180906,0.1,1.0,False,False,0.6787003610108303
240,rte,5e-05,5,195,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230614_181524,0.1,0.5,False,True,0.6353790613718412
241,rte,5e-05,10,390,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230614_181705,0.1,0.5,False,True,0.6064981949458483
242,rte,5e-05,20,780,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230614_182010,0.1,0.5,False,True,0.6425992779783394
243,rte,5e-05,5,195,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230614_182607,0.1,0.5,False,False,0.631768953068592
244,rte,5e-05,10,390,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230614_182711,0.1,0.5,False,False,0.631768953068592
245,rte,5e-05,20,780,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230614_182901,0.1,0.5,False,False,0.631768953068592
246,rte,5e-05,10,80,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230614_183300,0.1,0.1,False,True,0.6209386281588448
247,rte,5e-05,5,40,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230614_183226,0.1,0.1,False,True,0.5740072202166066
248,rte,5e-05,20,160,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230614_183356,0.1,0.1,False,True,0.6064981949458483
249,rte,5e-05,5,40,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230614_183533,0.1,0.1,False,False,0.5884476534296029
250,rte,5e-05,10,80,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230614_183600,0.1,0.1,False,False,0.5884476534296029
251,rte,5e-05,20,160,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230614_183640,0.1,0.1,False,False,0.5956678700361011
252,rte,5e-05,5,390,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230614_183745,0.5,1.0,True,True,0.5234657039711191
253,rte,5e-05,10,780,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230614_184048,0.5,1.0,True,True,0.6028880866425993
254,rte,5e-05,20,1560,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230614_184638,0.5,1.0,True,True,0.4729241877256318
255,rte,5e-05,5,390,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230614_185802,0.5,1.0,True,False,0.5270758122743683
256,rte,5e-05,10,780,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230614_185947,0.5,1.0,True,False,0.5451263537906137
257,rte,5e-05,20,1560,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230614_190302,0.5,1.0,True,False,0.5667870036101083
258,rte,5e-05,5,195,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230614_190920,0.5,0.5,True,True,0.5306859205776173
259,rte,5e-05,10,390,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230614_191101,0.5,0.5,True,True,0.5234657039711191
260,rte,5e-05,20,780,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230614_191407,0.5,0.5,True,True,0.5270758122743683
261,rte,5e-05,5,195,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230614_192003,0.5,0.5,True,False,0.5270758122743683
262,rte,5e-05,10,390,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230614_192104,0.5,0.5,True,False,0.5342960288808665
263,rte,5e-05,20,780,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230614_192254,0.5,0.5,True,False,0.5595667870036101
264,rte,5e-05,5,40,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230614_192618,0.5,0.1,True,True,0.48736462093862815
265,rte,5e-05,10,80,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230614_192655,0.5,0.1,True,True,0.4404332129963899
266,rte,5e-05,20,160,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230614_192751,0.5,0.1,True,True,0.5523465703971119
267,rte,5e-05,5,40,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230614_192927,0.5,0.1,True,False,0.4657039711191336
268,rte,5e-05,10,80,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230614_192955,0.5,0.1,True,False,0.4981949458483754
269,rte,5e-05,20,160,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230614_193036,0.5,0.1,True,False,0.5342960288808665
270,rte,5e-05,5,390,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230614_193143,0.5,1.0,False,True,0.516245487364621
271,rte,5e-05,10,780,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230614_193445,0.5,1.0,False,True,0.5667870036101083
272,rte,5e-05,20,1560,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230614_194035,0.5,1.0,False,True,0.4693140794223827
273,rte,5e-05,5,390,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230614_195154,0.5,1.0,False,False,0.5270758122743683
274,rte,5e-05,10,780,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230614_195340,0.5,1.0,False,False,0.5451263537906137
275,rte,5e-05,20,1560,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230614_195656,0.5,1.0,False,False,0.5667870036101083
276,rte,5e-05,5,195,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230614_200312,0.5,0.5,False,True,0.5018050541516246
277,rte,5e-05,10,390,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230614_200451,0.5,0.5,False,True,0.5270758122743683
278,rte,5e-05,20,780,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230614_200757,0.5,0.5,False,True,0.5487364620938628
279,rte,5e-05,5,195,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230614_201351,0.5,0.5,False,False,0.5270758122743683
280,rte,5e-05,10,390,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230614_201453,0.5,0.5,False,False,0.5342960288808665
281,rte,5e-05,20,780,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230614_201644,0.5,0.5,False,False,0.5595667870036101
282,rte,5e-05,5,40,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230614_202011,0.5,0.1,False,True,0.47653429602888087
283,rte,5e-05,10,80,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230614_202049,0.5,0.1,False,True,0.48014440433212996
284,rte,5e-05,20,160,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230614_202145,0.5,0.1,False,True,0.4981949458483754
285,rte,5e-05,5,40,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230614_202320,0.5,0.1,False,False,0.4657039711191336
286,rte,5e-05,10,80,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230614_202349,0.5,0.1,False,False,0.4981949458483754
287,rte,5e-05,20,160,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230614_202430,0.5,0.1,False,False,0.5342960288808665
288,rte,5e-05,5,390,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230614_202536,0.8,1.0,True,True,0.4332129963898917
289,rte,5e-05,10,780,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230614_202839,0.8,1.0,True,True,0.44404332129963897
290,rte,5e-05,20,1560,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230614_203429,0.8,1.0,True,True,0.44765342960288806
291,rte,5e-05,5,390,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230614_204556,0.8,1.0,True,False,0.4548736462093863
292,rte,5e-05,10,780,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230614_204744,0.8,1.0,True,False,0.5306859205776173
293,rte,5e-05,20,1560,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230614_205101,0.8,1.0,True,False,0.5451263537906137
294,rte,5e-05,5,195,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_060142,0.8,0.5,True,True,0.48014440433212996
295,rte,5e-05,10,390,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_060334,0.8,0.5,True,True,0.4584837545126354
296,rte,5e-05,20,780,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_060635,0.8,0.5,True,True,0.47653429602888087
297,rte,5e-05,5,195,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_061223,0.8,0.5,True,False,0.4548736462093863
298,rte,5e-05,10,390,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_061324,0.8,0.5,True,False,0.4548736462093863
299,rte,5e-05,20,780,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_061511,0.8,0.5,True,False,0.5270758122743683
300,rte,5e-05,5,40,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_061831,0.8,0.1,True,True,0.4548736462093863
301,rte,5e-05,10,80,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_061906,0.8,0.1,True,True,0.4620938628158845
302,rte,5e-05,20,160,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_062001,0.8,0.1,True,True,0.4620938628158845
303,rte,5e-05,5,40,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_062135,0.8,0.1,True,False,0.4657039711191336
304,rte,5e-05,10,80,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_062202,0.8,0.1,True,False,0.4657039711191336
305,rte,5e-05,20,160,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_062242,0.8,0.1,True,False,0.4657039711191336
306,rte,5e-05,5,390,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_062348,0.8,1.0,False,True,0.4404332129963899
307,rte,5e-05,10,780,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_062644,0.8,1.0,False,True,0.4259927797833935
308,rte,5e-05,20,1560,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_063220,0.8,1.0,False,True,0.44404332129963897
309,rte,5e-05,5,390,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_064321,0.8,1.0,False,False,0.4548736462093863
310,rte,5e-05,10,780,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_064505,0.8,1.0,False,False,0.5306859205776173
311,rte,5e-05,20,1560,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_064818,0.8,1.0,False,False,0.5451263537906137
312,rte,5e-05,5,195,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_065426,0.8,0.5,False,True,0.4332129963898917
313,rte,5e-05,10,390,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_065605,0.8,0.5,False,True,0.516245487364621
314,rte,5e-05,20,780,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_065905,0.8,0.5,False,True,0.4657039711191336
315,rte,5e-05,5,195,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_070450,0.8,0.5,False,False,0.4548736462093863
316,rte,5e-05,10,390,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_070552,0.8,0.5,False,False,0.4548736462093863
317,rte,5e-05,20,780,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_070740,0.8,0.5,False,False,0.5270758122743683
318,rte,5e-05,5,40,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_071058,0.8,0.1,False,True,0.4548736462093863
319,rte,5e-05,10,80,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_071133,0.8,0.1,False,True,0.4620938628158845
320,rte,5e-05,20,160,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_071229,0.8,0.1,False,True,0.45126353790613716
321,rte,5e-05,5,40,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_071403,0.8,0.1,False,False,0.4657039711191336
322,rte,5e-05,10,80,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_071431,0.8,0.1,False,False,0.4657039711191336
323,rte,5e-05,20,160,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_071510,0.8,0.1,False,False,0.4657039711191336
324,rte,1e-05,5,390,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_071614,0.1,1.0,True,True,0.6389891696750902
325,rte,1e-05,10,780,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_071913,0.1,1.0,True,True,0.6750902527075813
326,rte,1e-05,20,1560,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_072455,0.1,1.0,True,True,0.6425992779783394
327,rte,1e-05,5,390,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_073602,0.1,1.0,True,False,0.6534296028880866
328,rte,1e-05,10,780,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_073745,0.1,1.0,True,False,0.6606498194945848
329,rte,1e-05,20,1560,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_074058,0.1,1.0,True,False,0.6498194945848376
330,rte,1e-05,5,195,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_074708,0.1,0.5,True,True,0.5740072202166066
331,rte,1e-05,10,390,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_074848,0.1,0.5,True,True,0.592057761732852
332,rte,1e-05,20,780,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_075151,0.1,0.5,True,True,0.6209386281588448
333,rte,1e-05,5,195,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_075738,0.1,0.5,True,False,0.592057761732852
334,rte,1e-05,10,390,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_075840,0.1,0.5,True,False,0.5992779783393501
335,rte,1e-05,20,780,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_080028,0.1,0.5,True,False,0.6064981949458483
336,rte,1e-05,5,40,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_080348,0.1,0.1,True,True,0.5270758122743683
337,rte,1e-05,10,80,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_080424,0.1,0.1,True,True,0.555956678700361
338,rte,1e-05,20,160,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_080519,0.1,0.1,True,True,0.5631768953068592
339,rte,1e-05,5,40,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_080653,0.1,0.1,True,False,0.516245487364621
340,rte,1e-05,10,80,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_080720,0.1,0.1,True,False,0.5487364620938628
341,rte,1e-05,20,160,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_080802,0.1,0.1,True,False,0.5740072202166066
342,rte,1e-05,5,390,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_080906,0.1,1.0,False,True,0.6606498194945848
343,rte,1e-05,10,780,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_081201,0.1,1.0,False,True,0.6245487364620939
344,rte,1e-05,20,1560,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_081741,0.1,1.0,False,True,0.6498194945848376
345,rte,1e-05,5,390,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_082844,0.1,1.0,False,False,0.6534296028880866
346,rte,1e-05,10,780,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_083028,0.1,1.0,False,False,0.6606498194945848
347,rte,1e-05,20,1560,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_083340,0.1,1.0,False,False,0.6498194945848376
348,rte,1e-05,5,195,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_083949,0.1,0.5,False,True,0.5992779783393501
349,rte,1e-05,10,390,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_084127,0.1,0.5,False,True,0.6101083032490975
350,rte,1e-05,20,780,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_084427,0.1,0.5,False,True,0.5848375451263538
351,rte,1e-05,5,195,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_085016,0.1,0.5,False,False,0.592057761732852
352,rte,1e-05,10,390,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_085117,0.1,0.5,False,False,0.5992779783393501
353,rte,1e-05,20,780,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_085305,0.1,0.5,False,False,0.6064981949458483
354,rte,1e-05,5,40,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_085624,0.1,0.1,False,True,0.47653429602888087
