"Name","State","Notes","User","Tags","Created","Runtime","Sweep","beta1","beta2","catch_dropout","early_stopping_min_delta","early_stopping_patience","gradient_accumulation_steps","ignore_mismatched_sizes","insert_dropout","learning_rate","lr_scheduler_type","max_length","max_train_steps","model_name_or_path","num_train_epochs","num_warmup_steps","original_gradient_fraction","output_dir","pad_to_max_length","param_config_id","per_device_eval_batch_size","per_device_train_batch_size","push_to_hub","report_to","run_generation","seed","task_name","train_data_frac","training_size","use_modded","use_slow_tokenizer","warmup_steps_fraction","weight_decay","with_tracking","evaluation_steps","accuracy","accuracy.max","avg_eval_p_max","avg_eval_p_var","avg_train_p_max","avg_train_p_var","best_accuracy","best_accuracy_epoch","best_accuracy_step","best_eval_loss","best_eval_loss_epoch","best_eval_loss_step","best_f1","best_f1_epoch","best_f1_step","best_matthews_correlation","best_matthews_correlation_epoch","best_matthews_correlation_step","best_pearson","best_pearson_epoch","best_pearson_step","best_spearmanr","best_spearmanr_epoch","best_spearmanr_step","epoch","eval_loss","eval_loss.min","f1","matthews_correlation","pearson","spearmanr","train_loss","avg_grad_diff_all_classes","avg_grad_diff_per_class","avg_train_p0","eval_p_max","eval_p_var","train_p_max","train_p_var"
"run_07_043_vanilla","finished","-","ricu","gen_07","2023-08-25T22:17:36.000Z","1049","","0.9","0.999","-1","0","10","1","false","0.15","2e-7","linear","128","128","bert-base-cased","128","500","","/home/lange/fantastic-umbrella/runs/run_07_043_vanilla","false","","8","32","false","all","","0","rte","","32","false","false","","0","true","","0.48336380255941497","","","","","","","","","","","","","","","","","","","","","","","","127","0.7338192142241182","","","","","","0.6852802038192749","","","","","","",""
"run_07_131_modded","finished","-","ricu","gen_07","2023-08-28T21:37:38.000Z","1149","","0.9","0.999","0","0","10","1","false","0.1","5e-7","linear","128","128","bert-base-cased","128","500","","/home/lange/fantastic-umbrella/runs/run_07_131_modded","false","","8","32","false","all","","0","rte","","32","true","false","","0","true","","0.48336380255941497","","","","","","","","","","","","","","","","","","","","","","","","127","0.7322978861847816","","","","","","0.6835764050483704","","","","","","",""
"run_07_082_vanilla","finished","-","ricu","gen_07","2023-08-27T07:25:15.000Z","4161","","0.9","0.999","-1","0","10","1","false","0.1","2e-7","linear","128","128","bert-large-uncased","128","50","","/home/lange/fantastic-umbrella/runs/run_07_082_vanilla","false","","8","32","false","all","","0","rte","","32","false","false","","0","true","","0.5042047531992687","","","","","","","","","","","","","","","","","","","","","","","","127","0.7498140390853436","","","","","","0.6880275011062622","","","","","","",""
"run_07_259_modded","finished","-","ricu","gen_07","2023-09-02T00:15:30.000Z","3449","","0.9","0.999","0","0","10","1","false","0.1","2e-7","linear","128","128","bert-large-uncased","128","500","","/home/lange/fantastic-umbrella/runs/run_07_259_modded","false","","8","32","false","all","","0","rte","","32","true","false","","0","true","","0.5042047531992687","","","","","","","","","","","","","","","","","","","","","","","","127","0.7549181486430921","","","","","","0.7034701108932495","","","","","","",""
"run_07_049_vanilla","finished","-","ricu","gen_07","2023-08-26T00:30:01.000Z","2322","","0.9","0.999","-1","0","10","1","false","0.1","0.000001","linear","128","128","bert-large-uncased","128","500","","/home/lange/fantastic-umbrella/runs/run_07_049_vanilla","false","","8","32","false","all","","0","rte","","2","false","false","","0","true","","0.5041591320072333","","","","","","","","","","","","","","","","","","","","","","","","75","0.7564214805647128","","","","","","0.6859285831451416","","","","","","",""
"run_07_063_vanilla","finished","-","ricu","gen_07","2023-08-26T10:41:36.000Z","3457","","0.9","0.999","-1","0","10","1","false","0.15","0.000001","linear","128","9984","bert-large-uncased","128","500","","/home/lange/fantastic-umbrella/runs/run_07_063_vanilla","false","","8","32","false","all","","0","rte","","1","false","false","","0","true","","0.6534296028880866","","","","","","","","","","","","","","","","","","","","","","","","30","0.6351700374058314","","","","","","0.3787978245661809","","","","","","",""
"run_07_030_vanilla","finished","-","ricu","gen_07","2023-08-25T18:32:16.000Z","621","","0.9","0.999","-1","0","10","1","false","0.15","5e-7","linear","128","9984","bert-base-cased","128","50","","/home/lange/fantastic-umbrella/runs/run_07_030_vanilla","false","","8","32","false","all","","0","rte","","1","false","false","","0","true","","0.6137184115523465","","","","","","","","","","","","","","","","","","","","","","","","26","0.6637239183698381","","","","","","0.5572100908328326","","","","","","",""
"run_07_066_vanilla","finished","-","ricu","gen_07","2023-08-26T13:24:44.000Z","5111","","0.9","0.999","-1","0","10","1","false","0.1","5e-7","linear","128","128","bert-large-uncased","128","50","","/home/lange/fantastic-umbrella/runs/run_07_066_vanilla","false","","8","32","false","all","","0","rte","","32","false","false","","0","true","","0.5042047531992687","","","","","","","","","","","","","","","","","","","","","","","","127","0.7412336918345669","","","","","","0.6793254613876343","","","","","","",""
"run_07_194_modded","finished","-","ricu","gen_07","2023-08-30T03:15:23.000Z","3724","","0.9","0.999","0","0","10","1","false","0.1","0.000001","linear","128","128","bert-large-uncased","128","100","","/home/lange/fantastic-umbrella/runs/run_07_194_modded","false","","8","32","false","all","","0","rte","","32","true","false","","0","true","","0.5042047531992687","","","","","","","","","","","","","","","","","","","","","","","","127","0.7234492608678271","","","","","","0.6438115239143372","","","","","","",""
"run_07_044_vanilla","finished","-","ricu","gen_07","2023-08-25T22:35:17.000Z","1524","","0.9","0.999","-1","0","10","1","false","0.15","2e-7","linear","128","4992","bert-base-cased","128","50","","/home/lange/fantastic-umbrella/runs/run_07_044_vanilla","false","","8","32","false","all","","0","rte","","0.5","false","false","","0","true","","0.5985545335085414","","","","","","","","","","","","","","","","","","","","","","","","95","0.6758417259336142","","","","","","0.6297253828782302","","","","","","",""
"run_07_009_vanilla","finished","-","ricu","gen_07","2023-08-25T14:20:27.000Z","995","","0.9","0.999","-1","0","10","1","false","0.15","0.000001","linear","128","128","bert-base-cased","128","500","","/home/lange/fantastic-umbrella/runs/run_07_009_vanilla","false","","8","32","false","all","","0","rte","","2","false","false","","0","true","","0.48318264014466544","","","","","","","","","","","","","","","","","","","","","","","","127","0.7284724946655979","","","","","","0.5450925827026367","","","","","","",""
"run_07_287_modded","finished","-","ricu","gen_07","2023-09-04T20:12:04.000Z","16793","","0.9","0.999","0.05","0","10","1","false","0.2","2e-7","linear","128","9984","bert-large-uncased","128","500","","/home/lange/fantastic-umbrella/runs/run_07_287_modded","false","","8","32","false","all","","0","rte","","1","true","false","","0","true","","0.6064981949458483","","","","","","","","","","","","","","","","","","","","","","","","127","0.6700953347342354","","","","","","0.67578491797814","","","","","","",""
"run_07_103_modded","finished","-","ricu","gen_07","2023-08-28T13:22:29.000Z","993","","0.9","0.999","0","0","10","1","false","0.1","0.000001","linear","128","9984","bert-base-cased","128","500","","/home/lange/fantastic-umbrella/runs/run_07_103_modded","false","","8","32","false","all","","0","rte","","1","true","false","","0","true","","0.6606498194945848","","","","","","","","","","","","","","","","","","","","","","","","19","0.6557476588657924","","","","","","0.4212829883282001","","","","","","",""
"run_07_064_vanilla","finished","-","ricu","gen_07","2023-08-26T11:39:27.000Z","2076","","0.9","0.999","-1","0","10","1","false","0.1","5e-7","linear","128","128","bert-large-uncased","128","50","","/home/lange/fantastic-umbrella/runs/run_07_064_vanilla","false","","8","32","false","all","","0","rte","","2","false","false","","0","true","","0.5041591320072333","","","","","","","","","","","","","","","","","","","","","","","","42","0.7563239301560242","","","","","","0.706396758556366","","","","","","",""
"run_07_221_modded","finished","-","ricu","gen_07","2023-08-31T01:16:55.000Z","3453","","0.9","0.999","0.05","0","10","1","false","0.2","0.000001","linear","128","4992","bert-large-uncased","128","500","","/home/lange/fantastic-umbrella/runs/run_07_221_modded","false","","8","32","false","all","","0","rte","","0.5","true","false","","0","true","","0.6268068331143233","","","","","","","","","","","","","","","","","","","","","","","","44","0.6574466964961346","","","","","","0.5866257594181941","","","","","","",""
"run_07_179_modded","finished","-","ricu","gen_07","2023-08-29T16:11:51.000Z","977","","0.9","0.999","0","0","10","1","false","0.2","2e-7","linear","128","128","bert-base-cased","128","500","","/home/lange/fantastic-umbrella/runs/run_07_179_modded","false","","8","32","false","all","","0","rte","","32","true","false","","0","true","","0.48336380255941497","","","","","","","","","","","","","","","","","","","","","","","","127","0.7338299667626097","","","","","","0.6514465808868408","","","","","","",""
"run_07_139_modded","finished","-","ricu","gen_07","2023-08-29T00:11:14.000Z","1138","","0.9","0.999","0.05","0","10","1","false","0.1","5e-7","linear","128","128","bert-base-cased","128","500","","/home/lange/fantastic-umbrella/runs/run_07_139_modded","false","","8","32","false","all","","0","rte","","32","true","false","","0","true","","0.48336380255941497","","","","","","","","","","","","","","","","","","","","","","","","127","0.7323091295030382","","","","","","0.6727816462516785","","","","","","",""
"run_07_081_vanilla","finished","-","ricu","gen_07","2023-08-27T06:15:50.000Z","4152","","0.9","0.999","-1","0","10","1","false","0.1","2e-7","linear","128","128","bert-large-uncased","128","500","","/home/lange/fantastic-umbrella/runs/run_07_081_vanilla","false","","8","32","false","all","","0","rte","","2","false","false","","0","true","","0.5041591320072333","","","","","","","","","","","","","","","","","","","","","","","","127","0.7563785266324964","","","","","","0.6882583498954773","","","","","","",""
"run_07_116_modded","finished","-","ricu","gen_07","2023-08-28T17:07:43.000Z","924","","0.9","0.999","0","0","10","1","false","0.2","0.000001","linear","128","4992","bert-base-cased","128","100","","/home/lange/fantastic-umbrella/runs/run_07_116_modded","false","","8","32","false","all","","0","rte","","0.5","true","false","","0","true","","0.6419185282522996","","","","","","","","","","","","","","","","","","","","","","","","31","0.6627544782548674","","","","","","0.534713842929938","","","","","","",""
"run_07_123_modded","finished","-","ricu","gen_07","2023-08-28T19:13:35.000Z","1162","","0.9","0.999","0.05","0","10","1","false","0.2","0.000001","linear","128","128","bert-base-cased","128","500","","/home/lange/fantastic-umbrella/runs/run_07_123_modded","false","","8","32","false","all","","0","rte","","32","true","false","","0","true","","0.48336380255941497","","","","","","","","","","","","","","","","","","","","","","","","127","0.7301731221159996","","","","","","0.6594895124435425","","","","","","",""
"run_07_250_modded","finished","-","ricu","gen_07","2023-09-01T11:12:45.000Z","3522","","0.9","0.999","0.05","0","10","1","false","0.2","5e-7","linear","128","128","bert-large-uncased","128","100","","/home/lange/fantastic-umbrella/runs/run_07_250_modded","false","","8","32","false","all","","0","rte","","32","true","false","","0","true","","0.5042047531992687","","","","","","","","","","","","","","","","","","","","","","","","127","0.7413826211851243","","","","","","0.6681314706802368","","","","","","",""
"run_07_110_modded","finished","-","ricu","gen_07","2023-08-28T15:20:00.000Z","891","","0.9","0.999","0.05","0","10","1","false","0.1","0.000001","linear","128","9984","bert-base-cased","128","100","","/home/lange/fantastic-umbrella/runs/run_07_110_modded","false","","8","32","false","all","","0","rte","","1","true","false","","0","true","","0.6606498194945848","","","","","","","","","","","","","","","","","","","","","","","","17","0.6559327806745257","","","","","","0.40262875190147984","","","","","","",""
"run_07_195_modded","finished","-","ricu","gen_07","2023-08-30T04:17:42.000Z","3717","","0.9","0.999","0","0","10","1","false","0.1","0.000001","linear","128","128","bert-large-uncased","128","500","","/home/lange/fantastic-umbrella/runs/run_07_195_modded","false","","8","32","false","all","","0","rte","","32","true","false","","0","true","","0.5042047531992687","","","","","","","","","","","","","","","","","","","","","","","","127","0.7479270801209567","","","","","","0.6964340209960938","","","","","","",""
"run_07_047_vanilla","finished","-","ricu","gen_07","2023-08-25T23:47:51.000Z","1432","","0.9","0.999","-1","0","10","1","false","0.15","2e-7","linear","128","9984","bert-base-cased","128","500","","/home/lange/fantastic-umbrella/runs/run_07_047_vanilla","false","","8","32","false","all","","0","rte","","1","false","false","","0","true","","0.592057761732852","","","","","","","","","","","","","","","","","","","","","","","","59","0.6645023890904018","","","","","","0.612272947262495","","","","","","",""
"run_07_075_vanilla","finished","-","ricu","gen_07","2023-08-26T23:32:04.000Z","4359","","0.9","0.999","-1","0","10","1","false","0.15","5e-7","linear","128","128","bert-large-uncased","128","500","","/home/lange/fantastic-umbrella/runs/run_07_075_vanilla","false","","8","32","false","all","","0","rte","","32","false","false","","0","true","","0.5042047531992687","","","","","","","","","","","","","","","","","","","","","","","","127","0.7521679080717745","","","","","","0.6912928819656372","","","","","","",""
"run_07_054_vanilla","finished","-","ricu","gen_07","2023-08-26T04:21:19.000Z","1879","","0.9","0.999","-1","0","10","1","false","0.1","0.000001","linear","128","9984","bert-large-uncased","128","50","","/home/lange/fantastic-umbrella/runs/run_07_054_vanilla","false","","8","32","false","all","","0","rte","","1","false","false","","0","true","","0.6750902527075813","","","","","","","","","","","","","","","","","","","","","","","","24","0.636894280569894","","","","","","0.2964910360483023","","","","","","",""
"run_07_223_modded","finished","-","ricu","gen_07","2023-08-31T03:20:37.000Z","4186","","0.9","0.999","0.05","0","10","1","false","0.2","0.000001","linear","128","9984","bert-large-uncased","128","500","","/home/lange/fantastic-umbrella/runs/run_07_223_modded","false","","8","32","false","all","","0","rte","","1","true","false","","0","true","","0.6823104693140795","","","","","","","","","","","","","","","","","","","","","","","","32","0.6333388192313057","","","","","","0.6431741469945663","","","","","","",""
"run_07_236_modded","finished","-","ricu","gen_07","2023-08-31T16:02:21.000Z","4220","","0.9","0.999","0.05","0","10","1","false","0.1","5e-7","linear","128","4992","bert-large-uncased","128","100","","/home/lange/fantastic-umbrella/runs/run_07_236_modded","false","","8","32","false","all","","0","rte","","0.5","true","false","","0","true","","0.6320630749014454","","","","","","","","","","","","","","","","","","","","","","","","60","0.6510051307877945","","","","","","0.4621713589399289","","","","","","",""
"run_07_084_vanilla","finished","-","ricu","gen_07","2023-08-27T09:44:53.000Z","8707","","0.9","0.999","-1","0","10","1","false","0.1","2e-7","linear","128","4992","bert-large-uncased","128","50","","/home/lange/fantastic-umbrella/runs/run_07_084_vanilla","false","","8","32","false","all","","0","rte","","0.5","false","false","","0","true","","0.5932982917214192","","","","","","","","","","","","","","","","","","","","","","","","127","0.6729145149910013","","","","","","0.6370279361040164","","","","","","",""
"run_07_039_vanilla","finished","-","ricu","gen_07","2023-08-25T21:04:32.000Z","1171","","0.9","0.999","-1","0","10","1","false","0.1","2e-7","linear","128","9984","bert-base-cased","128","500","","/home/lange/fantastic-umbrella/runs/run_07_039_vanilla","false","","8","32","false","all","","0","rte","","1","false","false","","0","true","","0.6137184115523465","","","","","","","","","","","","","","","","","","","","","","","","49","0.6616124834333147","","","","","","0.597769272633088","","","","","","",""
"run_07_077_vanilla","finished","-","ricu","gen_07","2023-08-27T02:09:58.000Z","4653","","0.9","0.999","-1","0","10","1","false","0.15","5e-7","linear","128","4992","bert-large-uncased","128","500","","/home/lange/fantastic-umbrella/runs/run_07_077_vanilla","false","","8","32","false","all","","0","rte","","0.5","false","false","","0","true","","0.6123521681997371","","","","","","","","","","","","","","","","","","","","","","","","78","0.6549248021310536","","","","","","0.49576069758488583","","","","","","",""
"run_07_187_modded","finished","-","ricu","gen_07","2023-08-29T21:33:10.000Z","1031","","0.9","0.999","0.05","0","10","1","false","0.2","2e-7","linear","128","128","bert-base-cased","128","500","","/home/lange/fantastic-umbrella/runs/run_07_187_modded","false","","8","32","false","all","","0","rte","","32","true","false","","0","true","","0.48336380255941497","","","","","","","","","","","","","","","","","","","","","","","","127","0.7338334468373081","","","","","","0.6609296798706055","","","","","","",""
"run_07_285_modded","finished","-","ricu","gen_07","2023-09-04T12:48:50.000Z","10124","","0.9","0.999","0.05","0","10","1","false","0.2","2e-7","linear","128","4992","bert-large-uncased","128","500","","/home/lange/fantastic-umbrella/runs/run_07_285_modded","false","","8","32","false","all","","0","rte","","0.5","true","false","","0","true","","0.5538764783180026","","","","","","","","","","","","","","","","","","","","","","","","127","0.6838954905564872","","","","","","0.6862832093850161","","","","","","",""
"run_07_232_modded","finished","-","ricu","gen_07","2023-08-31T13:06:15.000Z","1615","","0.9","0.999","0.05","0","10","1","false","0.1","5e-7","linear","128","128","bert-large-uncased","128","100","","/home/lange/fantastic-umbrella/runs/run_07_232_modded","false","","8","32","false","all","","0","rte","","2","true","false","","0","true","","0.5041591320072333","","","","","","","","","","","","","","","","","","","","","","","","64","0.755939461592305","","","","","","0.6593358516693115","","","","","","",""
"run_07_261_modded","finished","-","ricu","gen_07","2023-09-02T03:53:02.000Z","9522","","0.9","0.999","0","0","10","1","false","0.1","2e-7","linear","128","4992","bert-large-uncased","128","500","","/home/lange/fantastic-umbrella/runs/run_07_261_modded","false","","8","32","false","all","","0","rte","","0.5","true","false","","0","true","","0.6044678055190539","","","","","","","","","","","","","","","","","","","","","","","","127","0.6750996374959097","","","","","","0.6482642736190405","","","","","","",""
"run_07_201_modded","finished","-","ricu","gen_07","2023-08-30T09:12:59.000Z","2056","","0.9","0.999","0.05","0","10","1","false","0.1","0.000001","linear","128","128","bert-large-uncased","128","500","","/home/lange/fantastic-umbrella/runs/run_07_201_modded","false","","8","32","false","all","","0","rte","","2","true","false","","0","true","","0.5041591320072333","","","","","","","","","","","","","","","","","","","","","","","","79","0.756345980429236","","","","","","0.6703760027885437","","","","","","",""
"run_07_206_modded","finished","-","ricu","gen_07","2023-08-30T12:54:31.000Z","2721","","0.9","0.999","0.05","0","10","1","false","0.1","0.000001","linear","128","9984","bert-large-uncased","128","100","","/home/lange/fantastic-umbrella/runs/run_07_206_modded","false","","8","32","false","all","","0","rte","","1","true","false","","0","true","","0.6750902527075813","","","","","","","","","","","","","","","","","","","","","","","","23","0.6427989414760045","","","","","","0.32565627953945064","","","","","","",""
"run_07_062_vanilla","finished","-","ricu","gen_07","2023-08-26T09:57:27.000Z","2635","","0.9","0.999","-1","0","10","1","false","0.15","0.000001","linear","128","9984","bert-large-uncased","128","50","","/home/lange/fantastic-umbrella/runs/run_07_062_vanilla","false","","8","32","false","all","","0","rte","","1","false","false","","0","true","","0.6787003610108303","","","","","","","","","","","","","","","","","","","","","","","","27","0.6474730900355747","","","","","","0.38724170587001705","","","","","","",""
"run_07_185_modded","finished","-","ricu","gen_07","2023-08-29T20:58:16.000Z","1039","","0.9","0.999","0.05","0","10","1","false","0.2","2e-7","linear","128","128","bert-base-cased","128","500","","/home/lange/fantastic-umbrella/runs/run_07_185_modded","false","","8","32","false","all","","0","rte","","2","true","false","","0","true","","0.48318264014466544","","","","","","","","","","","","","","","","","","","","","","","","127","0.7338973028811416","","","","","","0.6599622368812561","","","","","","",""
"run_07_033_vanilla","finished","-","ricu","gen_07","2023-08-25T19:10:59.000Z","1048","","0.9","0.999","-1","0","10","1","false","0.1","2e-7","linear","128","128","bert-base-cased","128","500","","/home/lange/fantastic-umbrella/runs/run_07_033_vanilla","false","","8","32","false","all","","0","rte","","2","false","false","","0","true","","0.48318264014466544","","","","","","","","","","","","","","","","","","","","","","","","127","0.7337828619631729","","","","","","0.6642976403236389","","","","","","",""
"run_07_134_modded","finished","-","ricu","gen_07","2023-08-28T22:30:44.000Z","1261","","0.9","0.999","0","0","10","1","false","0.1","5e-7","linear","128","9984","bert-base-cased","128","100","","/home/lange/fantastic-umbrella/runs/run_07_134_modded","false","","8","32","false","all","","0","rte","","1","true","false","","0","true","","0.6606498194945848","","","","","","","","","","","","","","","","","","","","","","","","26","0.6535733359200614","","","","","","0.5152151645758213","","","","","","",""
"run_07_019_vanilla","finished","-","ricu","gen_07","2023-08-25T16:19:13.000Z","941","","0.9","0.999","-1","0","10","1","false","0.1","5e-7","linear","128","128","bert-base-cased","128","500","","/home/lange/fantastic-umbrella/runs/run_07_019_vanilla","false","","8","32","false","all","","0","rte","","32","false","false","","0","true","","0.48336380255941497","","","","","","","","","","","","","","","","","","","","","","","","127","0.7322983769645468","","","","","","0.6913021206855774","","","","","","",""
"run_07_004_vanilla","finished","-","ricu","gen_07","2023-08-25T13:44:15.000Z","317","","0.9","0.999","-1","0","10","1","false","0.1","0.000001","linear","128","4992","bert-base-cased","128","50","","/home/lange/fantastic-umbrella/runs/run_07_004_vanilla","false","","8","32","false","all","","0","rte","","0.5","false","false","","0","true","","0.6327201051248358","","","","","","","","","","","","","","","","","","","","","","","","21","0.6759521324597104","","","","","","0.3976225486168495","","","","","","",""
"run_07_264_modded","finished","-","ricu","gen_07","2023-09-02T16:13:01.000Z","2397","","0.9","0.999","0.05","0","10","1","false","0.1","2e-7","linear","128","128","bert-large-uncased","128","100","","/home/lange/fantastic-umbrella/runs/run_07_264_modded","false","","8","32","false","all","","0","rte","","2","true","false","","0","true","","0.5041591320072333","","","","","","","","","","","","","","","","","","","","","","","","79","0.756345980429236","","","","","","0.6703760027885437","","","","","","",""
"run_07_012_vanilla","finished","-","ricu","gen_07","2023-08-25T15:09:15.000Z","361","","0.9","0.999","-1","0","10","1","false","0.15","0.000001","linear","128","4992","bert-base-cased","128","50","","/home/lange/fantastic-umbrella/runs/run_07_012_vanilla","false","","8","32","false","all","","0","rte","","0.5","false","false","","0","true","","0.6379763469119579","","","","","","","","","","","","","","","","","","","","","","","","24","0.6751891131176374","","","","","","0.44687980260604465","","","","","","",""
"run_07_248_modded","finished","-","ricu","gen_07","2023-09-01T09:42:29.000Z","1868","","0.9","0.999","0.05","0","10","1","false","0.2","5e-7","linear","128","128","bert-large-uncased","128","100","","/home/lange/fantastic-umbrella/runs/run_07_248_modded","false","","8","32","false","all","","0","rte","","2","true","false","","0","true","","0.5041591320072333","","","","","","","","","","","","","","","","","","","","","","","","67","0.7555243872493678","","","","","","0.6296706199645996","","","","","","",""
"run_07_001_vanilla","finished","-","ricu","gen_07","2023-08-25T12:56:33.000Z","942","","0.9","0.999","-1","0","10","1","false","0.1","0.000001","linear","128","128","bert-base-cased","128","500","","/home/lange/fantastic-umbrella/runs/run_07_001_vanilla","false","","8","32","false","all","","0","rte","","2","false","false","","0","true","","0.4835443037974684","","","","","","","","","","","","","","","","","","","","","","","","127","0.7280519077543578","","","","","","0.5145238637924194","","","","","","",""
"run_07_196_modded","finished","-","ricu","gen_07","2023-08-30T05:19:53.000Z","2902","","0.9","0.999","0","0","10","1","false","0.1","0.000001","linear","128","4992","bert-large-uncased","128","100","","/home/lange/fantastic-umbrella/runs/run_07_196_modded","false","","8","32","false","all","","0","rte","","0.5","true","false","","0","true","","0.6307490144546649","","","","","","","","","","","","","","","","","","","","","","","","35","0.6545699753686396","","","","","","0.2503858957535181","","","","","","",""
"run_07_040_vanilla","finished","-","ricu","gen_07","2023-08-25T21:24:15.000Z","1056","","0.9","0.999","-1","0","10","1","false","0.15","2e-7","linear","128","128","bert-base-cased","128","50","","/home/lange/fantastic-umbrella/runs/run_07_040_vanilla","false","","8","32","false","all","","0","rte","","2","false","false","","0","true","","0.4835443037974684","","","","","","","","","","","","","","","","","","","","","","","","127","0.7300495302056991","","","","","","0.6165362596511841","","","","","","",""
"run_07_061_vanilla","finished","-","ricu","gen_07","2023-08-26T09:12:51.000Z","2663","","0.9","0.999","-1","0","10","1","false","0.15","0.000001","linear","128","4992","bert-large-uncased","128","500","","/home/lange/fantastic-umbrella/runs/run_07_061_vanilla","false","","8","32","false","all","","0","rte","","0.5","false","false","","0","true","","0.6235216819973719","","","","","","","","","","","","","","","","","","","","","","","","42","0.65152253155933","","","","","","0.33471039013984877","","","","","","",""
"run_07_136_modded","finished","-","ricu","gen_07","2023-08-28T23:16:17.000Z","963","","0.9","0.999","0.05","0","10","1","false","0.1","5e-7","linear","128","128","bert-base-cased","128","100","","/home/lange/fantastic-umbrella/runs/run_07_136_modded","false","","8","32","false","all","","0","rte","","2","true","false","","0","true","","0.4835443037974684","","","","","","","","","","","","","","","","","","","","","","","","106","0.7267517354447028","","","","","","0.3810657560825348","","","","","","",""
"run_07_090_vanilla","finished","-","ricu","gen_07","2023-08-27T23:20:23.000Z","4340","","0.9","0.999","-1","0","10","1","false","0.15","2e-7","linear","128","128","bert-large-uncased","128","50","","/home/lange/fantastic-umbrella/runs/run_07_090_vanilla","false","","8","32","false","all","","0","rte","","32","false","false","","0","true","","0.5042047531992687","","","","","","","","","","","","","","","","","","","","","","","","127","0.7497565732364766","","","","","","0.6880532503128052","","","","","","",""
"run_07_210_modded","finished","-","ricu","gen_07","2023-08-30T15:30:32.000Z","2968","","0.9","0.999","0","0","10","1","false","0.2","0.000001","linear","128","128","bert-large-uncased","128","100","","/home/lange/fantastic-umbrella/runs/run_07_210_modded","false","","8","32","false","all","","0","rte","","32","true","false","","0","true","","0.5042047531992687","","","","","","","","","","","","","","","","","","","","","","","","127","0.7298380087690743","","","","","","0.6614499688148499","","","","","","",""
"run_07_105_modded","finished","-","ricu","gen_07","2023-08-28T13:53:03.000Z","1242","","0.9","0.999","0.05","0","10","1","false","0.1","0.000001","linear","128","128","bert-base-cased","128","500","","/home/lange/fantastic-umbrella/runs/run_07_105_modded","false","","8","32","false","all","","0","rte","","2","true","false","","0","true","","0.4835443037974684","","","","","","","","","","","","","","","","","","","","","","","","127","0.7280945970832957","","","","","","0.5492032170295715","","","","","","",""
"run_07_087_vanilla","finished","-","ricu","gen_07","2023-08-27T18:17:27.000Z","11305","","0.9","0.999","-1","0","10","1","false","0.1","2e-7","linear","128","9984","bert-large-uncased","128","500","","/home/lange/fantastic-umbrella/runs/run_07_087_vanilla","false","","8","32","false","all","","0","rte","","1","false","false","","0","true","","0.6353790613718412","","","","","","","","","","","","","","","","","","","","","","","","127","0.6526274544852121","","","","","","0.5985488891601562","","","","","","",""
"run_07_150_modded","finished","-","ricu","gen_07","2023-08-29T03:50:26.000Z","1790","","0.9","0.999","0","0","10","1","false","0.2","5e-7","linear","128","9984","bert-base-cased","128","100","","/home/lange/fantastic-umbrella/runs/run_07_150_modded","false","","8","32","false","all","","0","rte","","1","true","false","","0","true","","0.6714801444043321","","","","","","","","","","","","","","","","","","","","","","","","38","0.6494127546037947","","","","","","0.6275670956342648","","","","","","",""
"run_07_094_vanilla","finished","-","ricu","gen_07","2023-08-28T05:39:21.000Z","10207","","0.9","0.999","-1","0","10","1","false","0.15","2e-7","linear","128","9984","bert-large-uncased","128","50","","/home/lange/fantastic-umbrella/runs/run_07_094_vanilla","false","","8","32","false","all","","0","rte","","1","false","false","","0","true","","0.6028880866425993","","","","","","","","","","","","","","","","","","","","","","","","127","0.6630181448800223","","","","","","0.6412172562036759","","","","","","",""
"run_07_098_modded","finished","-","ricu","gen_07","2023-08-28T12:00:36.000Z","1214","","0.9","0.999","0","0","10","1","false","0.1","0.000001","linear","128","128","bert-base-cased","128","100","","/home/lange/fantastic-umbrella/runs/run_07_098_modded","false","","8","32","false","all","","0","rte","","32","true","false","","0","true","","0.4840950639853748","","","","","","","","","","","","","","","","","","","","","","","","127","0.7154439736528007","","","","","","0.5847278237342834","","","","","","",""
"run_07_133_modded","finished","-","ricu","gen_07","2023-08-28T22:12:28.000Z","1083","","0.9","0.999","0","0","10","1","false","0.1","5e-7","linear","128","4992","bert-base-cased","128","500","","/home/lange/fantastic-umbrella/runs/run_07_133_modded","false","","8","32","false","all","","0","rte","","0.5","true","false","","0","true","","0.6156373193166885","","","","","","","","","","","","","","","","","","","","","","","","38","0.6736268847400605","","","","","","0.5111052684294872","","","","","","",""
"run_07_167_modded","finished","-","ricu","gen_07","2023-08-29T11:11:04.000Z","2678","","0.9","0.999","0","0","10","1","false","0.1","2e-7","linear","128","9984","bert-base-cased","128","500","","/home/lange/fantastic-umbrella/runs/run_07_167_modded","false","","8","32","false","all","","0","rte","","1","true","false","","0","true","","0.6462093862815884","","","","","","","","","","","","","","","","","","","","","","","","67","0.6543928418840681","","","","","","0.5656726543719952","","","","","","",""
"run_07_170_modded","finished","-","ricu","gen_07","2023-08-29T12:29:14.000Z","973","","0.9","0.999","0.05","0","10","1","false","0.1","2e-7","linear","128","128","bert-base-cased","128","100","","/home/lange/fantastic-umbrella/runs/run_07_170_modded","false","","8","32","false","all","","0","rte","","32","true","false","","0","true","","0.48336380255941497","","","","","","","","","","","","","","","","","","","","","","","","127","0.7308775249280428","","","","","","0.6624061465263367","","","","","","",""
