"Name","Runtime","Notes","State","Tags","ID","User","Group","Job Type","Created","Updated","End Time","Sweep","Hostname","Description","Commit","GitHub","GPU Count","GPU Type","early_stopping_patience","evaluation_steps","learning_rate","max_train_steps","num_train_epochs","num_warmup_steps","output_dir","param_config_id","run_generation","seed","beta1","beta2","catch_dropout","dataset_seed","early_stopping_min_delta","gradient_accumulation_steps","ignore_mismatched_sizes","insert_dropout","lr_scheduler_type","max_length","model_name_or_path","original_gradient_fraction","pad_to_max_length","per_device_eval_batch_size","per_device_train_batch_size","push_to_hub","report_to","task","task_name","train_data_frac","training_size","use_modded","use_slow_tokenizer","warmup_steps_fraction","weight_decay","with_tracking","accuracy","avg_grad_diff_all_classes","avg_grad_diff_per_class","best_accuracy","best_accuracy_epoch","best_accuracy_step","best_eval_loss","best_eval_loss_epoch","best_eval_loss_step","epoch","eval_loss","eval_p_max","eval_p_var","train_st1_loss","train_st1_p_max","train_st2_loss","train_st2_p_max","accuracy.max","accuracy_mm","avg_eval_p_max","avg_eval_p_var","avg_train_p0","avg_train_p_max","avg_train_p_var","best_f1","best_f1_epoch","best_f1_step","best_matthews_correlation","best_matthews_correlation_epoch","best_matthews_correlation_step","best_pearson","best_pearson_epoch","best_pearson_step","best_spearmanr","best_spearmanr_epoch","best_spearmanr_step","eval_loss.min","eval_loss_mm","eval_p_max_mm","eval_p_var_mm","f1","matthews_correlation","pearson","spearmanr","train_loss","train_p_max","train_p_var"
"18_SWP5_ID_134_VAN","782","-","finished","SWP5, vanilla","u3272tl6","ricu","","","2024-01-03T12:31:58.000Z","2024-01-03T12:45:00.000Z","2024-01-03T12:45:00.000Z","","drax","","","","2","NVIDIA A40","25","4","0.000008","800","400","80","/home/lange/fantastic-umbrella/runs/18_sweeps_05_vanilla/run_134","pcid_0835","18_sweeps","3","0.9","0.999","","2","0","1","false","0.32","linear","128","bert-base-uncased","0","false","128","32","false","all","","qnli","","64","","false","0.1","0.01","true","0.576423210690097","","","0.5885044847153579","89","180","0.7038758397102356","49","100","139","1.2262808084487915","0.88814377784729","0.3362504541873932","","","0.013904985040426254","0.9862378239631652","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"18_SWP5_ID_133_VAN","1652","-","finished","SWP5, vanilla","hbm8kny9","ricu","","","2024-01-03T12:04:05.000Z","2024-01-03T12:31:37.000Z","2024-01-03T12:31:37.000Z","","drax","","","","2","NVIDIA A40","25","4","0.000008","800","400","80","/home/lange/fantastic-umbrella/runs/18_sweeps_05_vanilla/run_133","pcid_0835","18_sweeps","2","0.9","0.999","","2","0","1","false","0.32","linear","128","bert-base-uncased","0","false","128","32","false","all","","qnli","","64","","false","0.1","0.01","true","0.6922936115687351","","","0.6957715540911587","245","492","0.6299750804901123","43","88","295","1.0201927423477173","0.9375194907188416","0.40181124210357666","","","0.006920375861227512","0.9931130409240724","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"18_SWP5_ID_132_VAN","1086","-","finished","SWP5, vanilla","hosc0890","ricu","","","2024-01-03T11:45:37.000Z","2024-01-03T12:03:43.000Z","2024-01-03T12:03:43.000Z","","drax","","","","2","NVIDIA A40","25","4","0.000008","800","400","80","/home/lange/fantastic-umbrella/runs/18_sweeps_05_vanilla/run_132","pcid_0835","18_sweeps","1","0.9","0.999","","2","0","1","false","0.32","linear","128","bert-base-uncased","0","false","128","32","false","all","","qnli","","64","","false","0.1","0.01","true","0.6829580816401245","","","0.6857038257367747","139","280","0.6203905344009399","41","84","189","1.1511017084121704","0.9552302360534668","0.4277568757534027","","","0.014744792133569716","0.985446572303772","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"18_SWP5_ID_131_VAN","726","-","finished","SWP5, vanilla","tfngl3qm","ricu","","","2024-01-03T11:33:10.000Z","2024-01-03T11:45:16.000Z","2024-01-03T11:45:16.000Z","","drax","","","","2","NVIDIA A40","25","4","0.00001","800","400","80","/home/lange/fantastic-umbrella/runs/18_sweeps_05_vanilla/run_131","pcid_0834","18_sweeps","3","0.9","0.999","","2","0","1","false","0.32","linear","128","bert-base-uncased","0","false","128","32","false","all","","qnli","","64","","false","0.1","0.01","true","0.5740435658063335","","","0.5936298736957716","77","156","0.6982216238975525","47","96","127","1.3365147113800049","0.9031254649162292","0.35783547163009644","","","0.00953873060643673","0.9905332326889038","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"18_SWP5_ID_130_VAN","1704","-","finished","SWP5, vanilla","c0dvm3jw","ricu","","","2024-01-03T11:04:25.000Z","2024-01-03T11:32:49.000Z","2024-01-03T11:32:49.000Z","","drax","","","","2","NVIDIA A40","25","4","0.00001","800","400","80","/home/lange/fantastic-umbrella/runs/18_sweeps_05_vanilla/run_130","pcid_0834","18_sweeps","2","0.9","0.999","","2","0","1","false","0.32","linear","128","bert-base-uncased","0","false","128","32","false","all","","qnli","","64","","false","0.1","0.01","true","0.6906461651107451","","","0.6913783635365184","257","516","0.629909098148346","39","80","307","1.1142674684524536","0.9468414783477784","0.41700243949890137","","","0.004960101097822189","0.9950555562973022","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"18_SWP5_ID_129_VAN","597","-","finished","SWP5, vanilla","1lxpd5r6","ricu","","","2024-01-03T10:54:09.000Z","2024-01-03T11:04:06.000Z","2024-01-03T11:04:06.000Z","","drax","","","","2","NVIDIA A40","25","4","0.00001","800","400","80","/home/lange/fantastic-umbrella/runs/18_sweeps_05_vanilla/run_129","pcid_0834","18_sweeps","1","0.9","0.999","","2","0","1","false","0.32","linear","128","bert-base-uncased","0","false","128","32","false","all","","qnli","","64","","false","0.1","0.01","true","0.6743547501372872","","","0.6871682225883214","55","112","0.6227509379386902","37","76","105","1.0315749645233154","0.9426984786987304","0.4038758873939514","","","0.027177033945918083","0.9732983708381652","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"18_SWP5_ID_128_VAN","566","-","finished","SWP5, vanilla","9s5bsrqc","ricu","","","2024-01-03T10:44:21.000Z","2024-01-03T10:53:47.000Z","2024-01-03T10:53:47.000Z","","drax","","","","2","NVIDIA A40","25","4","0.00002","800","400","80","/home/lange/fantastic-umbrella/runs/18_sweeps_05_vanilla/run_128","pcid_0833","18_sweeps","3","0.9","0.999","","2","0","1","false","0.32","linear","128","bert-base-uncased","0","false","128","32","false","all","","qnli","","64","","false","0.1","0.01","true","0.5919824272377814","","","0.6088229910305692","49","100","0.6961272954940796","37","76","99","1.5492656230926514","0.9242426753044128","0.3893675208091736","","","0.0035527218133211136","0.996455192565918","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"18_SWP5_ID_127_VAN","616","-","finished","SWP5, vanilla","npkclam2","ricu","","","2024-01-03T10:33:44.000Z","2024-01-03T10:44:00.000Z","2024-01-03T10:44:00.000Z","","drax","","","","2","NVIDIA A40","25","4","0.00002","800","400","80","/home/lange/fantastic-umbrella/runs/18_sweeps_05_vanilla/run_127","pcid_0833","18_sweeps","2","0.9","0.999","","2","0","1","false","0.32","linear","128","bert-base-uncased","0","false","128","32","false","all","","qnli","","64","","false","0.1","0.01","true","0.6880834706205382","","","0.6906461651107451","59","120","0.6418834328651428","27","56","109","1.132711410522461","0.9472697973251344","0.4176221489906311","","","0.008241802453994751","0.9919102787971495","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"18_SWP5_ID_126_VAN","497","-","finished","SWP5, vanilla","e1ylmuwc","ricu","","","2024-01-03T10:25:06.000Z","2024-01-03T10:33:23.000Z","2024-01-03T10:33:23.000Z","","drax","","","","2","NVIDIA A40","25","4","0.00002","800","400","80","/home/lange/fantastic-umbrella/runs/18_sweeps_05_vanilla/run_126","pcid_0833","18_sweeps","1","0.9","0.999","","2","0","1","false","0.32","linear","128","bert-base-uncased","0","false","128","32","false","all","","qnli","","64","","false","0.1","0.01","true","0.6701446091890902","","","0.6868021233754348","37","76","0.624032199382782","27","56","87","1.2547296285629272","0.9594280123710632","0.4340168237686157","","","0.014867878518998625","0.9859308004379272","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"18_SWP5_ID_125_VAN","460","-","finished","SWP5, vanilla","5qqsc292","ricu","","","2024-01-03T10:17:04.000Z","2024-01-03T10:24:44.000Z","2024-01-03T10:24:44.000Z","","drax","","","","2","NVIDIA A40","25","4","0.00004","800","400","80","/home/lange/fantastic-umbrella/runs/18_sweeps_05_vanilla/run_125","pcid_0832","18_sweeps","3","0.9","0.999","","2","0","1","false","0.32","linear","128","bert-base-uncased","0","false","128","32","false","all","","qnli","","64","","false","0.1","0.01","true","0.6172432729269632","","","0.628775398132894","29","60","0.6783647537231445","27","56","79","1.6717987060546875","0.9394161105155944","0.4110020399093628","","","0.0017625518376007676","0.998239517211914","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"18_SWP5_ID_124_VAN","688","-","finished","SWP5, vanilla","wxw18kox","ricu","","","2024-01-03T10:05:15.000Z","2024-01-03T10:16:43.000Z","2024-01-03T10:16:43.000Z","","drax","","","","2","NVIDIA A40","25","4","0.00004","800","400","80","/home/lange/fantastic-umbrella/runs/18_sweeps_05_vanilla/run_124","pcid_0832","18_sweeps","2","0.9","0.999","","2","0","1","false","0.32","linear","128","bert-base-uncased","0","false","128","32","false","all","","qnli","","64","","false","0.1","0.01","true","0.6686802123375435","","","0.6893648178656416","71","144","0.629897952079773","21","44","121","1.5397984981536863","0.9669144153594972","0.4487700760364533","","","0.002138102427124977","0.9978655576705932","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"18_SWP5_ID_123_VAN","462","-","finished","SWP5, vanilla","d8lnyd8u","ricu","","","2024-01-03T09:57:11.000Z","2024-01-03T10:04:53.000Z","2024-01-03T10:04:53.000Z","","drax","","","","2","NVIDIA A40","25","4","0.00004","800","400","80","/home/lange/fantastic-umbrella/runs/18_sweeps_05_vanilla/run_123","pcid_0832","18_sweeps","1","0.9","0.999","","2","0","1","false","0.32","linear","128","bert-base-uncased","0","false","128","32","false","all","","qnli","","64","","false","0.1","0.01","true","0.6670327658795534","","","0.6860699249496613","31","64","0.6207140684127808","17","36","81","1.5424033403396606","0.9730329513549804","0.45709657669067383","","","0.005658946931362152","0.9944031238555908","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"18_SWP5_ID_122_VAN","425","-","finished","SWP5, vanilla","q58oih0d","ricu","","","2024-01-03T09:49:44.000Z","2024-01-03T09:56:49.000Z","2024-01-03T09:56:49.000Z","","drax","","","","2","NVIDIA A40","25","4","0.00006","800","400","80","/home/lange/fantastic-umbrella/runs/18_sweeps_05_vanilla/run_122","pcid_0831","18_sweeps","3","0.9","0.999","","2","0","1","false","0.32","linear","128","bert-base-uncased","0","false","128","32","false","all","","qnli","","64","","false","0.1","0.01","true","0.5837451949478308","","","0.6157788760754165","25","52","0.6755788922309875","21","44","75","1.9527254104614256","0.9411656260490416","0.4145587682723999","","","0.0008005836862139404","0.9991998672485352","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"18_SWP5_ID_121_VAN","480","-","finished","SWP5, vanilla","ouzeqerc","ricu","","","2024-01-03T09:41:23.000Z","2024-01-03T09:49:23.000Z","2024-01-03T09:49:23.000Z","","drax","","","","2","NVIDIA A40","25","4","0.00006","800","400","80","/home/lange/fantastic-umbrella/runs/18_sweeps_05_vanilla/run_121","pcid_0831","18_sweeps","2","0.9","0.999","","2","0","1","false","0.32","linear","128","bert-base-uncased","0","false","128","32","false","all","","qnli","","64","","false","0.1","0.01","true","0.6824089328207944","","","0.6849716273110013","35","72","0.627985954284668","17","36","85","1.5113186836242676","0.9710980653762816","0.4550956785678863","","","0.0017051351023837924","0.9982969760894777","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"18_SWP5_ID_120_VAN","700","-","finished","SWP5, vanilla","kfkstha2","ricu","","","2024-01-03T09:29:21.000Z","2024-01-03T09:41:01.000Z","2024-01-03T09:41:01.000Z","","drax","","","","2","NVIDIA A40","25","4","0.00006","800","400","80","/home/lange/fantastic-umbrella/runs/18_sweeps_05_vanilla/run_120","pcid_0831","18_sweeps","1","0.9","0.999","","2","0","1","false","0.32","linear","128","bert-base-uncased","0","false","128","32","false","all","","qnli","","64","","false","0.1","0.01","true","0.6551345414607359","","","0.7047409848068826","77","156","0.6197588443756104","13","28","127","1.8492937088012695","0.9763689041137696","0.4634702801704407","","","0.0011848097201436758","0.9988161325454712","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"18_SWP5_ID_119_VAN","1218","-","finished","SWP5, vanilla","fl69d983","ricu","","","2024-01-03T09:08:41.000Z","2024-01-03T09:28:59.000Z","2024-01-03T09:28:59.000Z","","drax","","","","2","NVIDIA A40","25","4","0.000008","800","400","80","/home/lange/fantastic-umbrella/runs/18_sweeps_05_vanilla/run_119","pcid_0830","18_sweeps","3","0.9","0.999","","2","0","1","false","0.28","linear","128","bert-base-uncased","0","false","128","32","false","all","","qnli","","64","","false","0.1","0.01","true","0.5993044114955153","","","0.6025993044114956","173","348","0.6936885714530945","47","96","223","1.4096431732177734","0.9155892729759216","0.3759297728538513","","","0.004711444023996592","0.9953036308288574","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"18_SWP5_ID_118_VAN","692","-","finished","SWP5, vanilla","29fmmgq1","ricu","","","2024-01-03T08:56:48.000Z","2024-01-03T09:08:20.000Z","2024-01-03T09:08:20.000Z","","drax","","","","2","NVIDIA A40","25","4","0.000008","800","400","80","/home/lange/fantastic-umbrella/runs/18_sweeps_05_vanilla/run_118","pcid_0830","18_sweeps","2","0.9","0.999","","2","0","1","false","0.28","linear","128","bert-base-uncased","0","false","128","32","false","all","","qnli","","64","","false","0.1","0.01","true","0.6886326194398682","","","0.6922936115687351","75","152","0.6157251596450806","43","88","125","0.9094260334968568","0.9203326106071472","0.3727577030658722","","","0.025113731622695923","0.975942075252533","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"18_SWP5_ID_117_VAN","539","-","finished","SWP5, vanilla","l8bxuame","ricu","","","2024-01-03T08:47:27.000Z","2024-01-03T08:56:26.000Z","2024-01-03T08:56:26.000Z","","drax","","","","2","NVIDIA A40","25","4","0.000008","800","400","80","/home/lange/fantastic-umbrella/runs/18_sweeps_05_vanilla/run_117","pcid_0830","18_sweeps","1","0.9","0.999","","2","0","1","false","0.28","linear","128","bert-base-uncased","0","false","128","32","false","all","","qnli","","64","","false","0.1","0.01","true","0.6824089328207944","","","0.6847885777045579","47","96","0.6196794509887695","35","72","97","0.9150854349136353","0.924839198589325","0.3740754723548889","","","0.05889106169342995","0.9461225271224976","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"18_SWP5_ID_116_VAN","732","-","finished","SWP5, vanilla","i82ckgi7","ricu","","","2024-01-03T08:34:53.000Z","2024-01-03T08:47:05.000Z","2024-01-03T08:47:05.000Z","","drax","","","","2","NVIDIA A40","25","4","0.00001","800","400","80","/home/lange/fantastic-umbrella/runs/18_sweeps_05_vanilla/run_116","pcid_0829","18_sweeps","3","0.9","0.999","","2","0","1","false","0.28","linear","128","bert-base-uncased","0","false","128","32","false","all","","qnli","","64","","false","0.1","0.01","true","0.591799377631338","","","0.5982061138568552","83","168","0.6924180388450623","47","96","133","1.3466837406158447","0.910195529460907","0.3670397996902466","","","0.007319382857531309","0.9927172660827636","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"18_SWP5_ID_115_VAN","885","-","finished","SWP5, vanilla","z8x3sl2w","ricu","","","2024-01-03T08:19:46.000Z","2024-01-03T08:34:31.000Z","2024-01-03T08:34:31.000Z","","drax","","","","2","NVIDIA A40","25","4","0.00001","800","400","80","/home/lange/fantastic-umbrella/runs/18_sweeps_05_vanilla/run_115","pcid_0829","18_sweeps","2","0.9","0.999","","2","0","1","false","0.28","linear","128","bert-base-uncased","0","false","128","32","false","all","","qnli","","64","","false","0.1","0.01","true","0.6943071572396119","","","0.694856306058942","111","224","0.6200137138366699","37","76","161","1.0538113117218018","0.9461482763290404","0.41385143995285034","","","0.009484447538852692","0.9905760288238524","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"18_SWP5_ID_114_VAN","964","-","finished","SWP5, vanilla","081skdof","ricu","","","2024-01-03T08:03:20.000Z","2024-01-03T08:19:24.000Z","2024-01-03T08:19:24.000Z","","drax","","","","2","NVIDIA A40","25","4","0.00001","800","400","80","/home/lange/fantastic-umbrella/runs/18_sweeps_05_vanilla/run_114","pcid_0829","18_sweeps","1","0.9","0.999","","2","0","1","false","0.28","linear","128","bert-base-uncased","0","false","128","32","false","all","","qnli","","64","","false","0.1","0.01","true","0.6866190737689915","","","0.6882665202269815","127","256","0.6196348071098328","33","68","177","1.275949239730835","0.9647448062896729","0.4441663026809693","","","0.008705049753189087","0.991344690322876","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"18_SWP5_ID_113_VAN","554","-","finished","SWP5, vanilla","4xdduno1","ricu","","","2024-01-03T07:53:44.000Z","2024-01-03T08:02:58.000Z","2024-01-03T08:02:58.000Z","","drax","","","","2","NVIDIA A40","25","4","0.00002","800","400","80","/home/lange/fantastic-umbrella/runs/18_sweeps_05_vanilla/run_113","pcid_0828","18_sweeps","3","0.9","0.999","","2","0","1","false","0.28","linear","128","bert-base-uncased","0","false","128","32","false","all","","qnli","","64","","false","0.1","0.01","true","0.6024162548050521","","","0.6055280981145891","49","100","0.6892737150192261","37","76","99","1.532077670097351","0.9250702857971193","0.3903695046901703","","","0.003066681558266282","0.9969393014907836","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"18_SWP5_ID_112_VAN","1076","-","finished","SWP5, vanilla","0sue3tg0","ricu","","","2024-01-03T07:35:27.000Z","2024-01-03T07:53:23.000Z","2024-01-03T07:53:23.000Z","","drax","","","","2","NVIDIA A40","25","4","0.00002","800","400","80","/home/lange/fantastic-umbrella/runs/18_sweeps_05_vanilla/run_112","pcid_0828","18_sweeps","2","0.9","0.999","","2","0","1","false","0.28","linear","128","bert-base-uncased","0","false","128","32","false","all","","qnli","","64","","false","0.1","0.01","true","0.7008969430715724","","","0.7027274391360059","147","296","0.6226438283920288","27","56","197","1.3478089570999146","0.9689765572547911","0.45141249895095825","","","0.00663552712649107","0.9944062232971193","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"18_SWP5_ID_111_VAN","474","-","finished","SWP5, vanilla","fzzpt1da","ricu","","","2024-01-03T07:27:12.000Z","2024-01-03T07:35:06.000Z","2024-01-03T07:35:06.000Z","","drax","","","","2","NVIDIA A40","25","4","0.00002","800","400","80","/home/lange/fantastic-umbrella/runs/18_sweeps_05_vanilla/run_111","pcid_0828","18_sweeps","1","0.9","0.999","","2","0","1","false","0.28","linear","128","bert-base-uncased","0","false","128","32","false","all","","qnli","","64","","false","0.1","0.01","true","0.6862529745561047","","","0.689547867472085","35","72","0.6178249716758728","23","48","85","1.252030611038208","0.9659661650657654","0.4442552626132965","","","0.009327707812190056","0.9907819032669068","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"18_SWP5_ID_110_VAN","454","-","finished","SWP5, vanilla","2rc0toz6","ricu","","","2024-01-03T07:19:16.000Z","2024-01-03T07:26:50.000Z","2024-01-03T07:26:50.000Z","","drax","","","","2","NVIDIA A40","25","4","0.00004","800","400","80","/home/lange/fantastic-umbrella/runs/18_sweeps_05_vanilla/run_110","pcid_0827","18_sweeps","3","0.9","0.999","","2","0","1","false","0.28","linear","128","bert-base-uncased","0","false","128","32","false","all","","qnli","","64","","false","0.1","0.01","true","0.5952773201537617","","","0.6080907926047959","31","64","0.6782333254814148","25","52","81","1.9450342655181885","0.949989140033722","0.42659133672714233","","","0.0012112543918192389","0.9987897276878356","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"18_SWP5_ID_109_VAN","787","-","finished","SWP5, vanilla","1f4fjmu4","ricu","","","2024-01-03T07:05:47.000Z","2024-01-03T07:18:54.000Z","2024-01-03T07:18:54.000Z","","drax","","","","2","NVIDIA A40","25","4","0.00004","800","400","80","/home/lange/fantastic-umbrella/runs/18_sweeps_05_vanilla/run_109","pcid_0827","18_sweeps","2","0.9","0.999","","2","0","1","false","0.28","linear","128","bert-base-uncased","0","false","128","32","false","all","","qnli","","64","","false","0.1","0.01","true","0.6939410580267252","","","0.7027274391360059","93","188","0.6178953647613525","19","40","143","1.5745983123779297","0.97578763961792","0.4625557363033294","","","0.001496551907621324","0.998504877090454","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"18_SWP5_ID_108_VAN","849","-","finished","SWP5, vanilla","ooev59e7","ricu","","","2024-01-03T06:51:17.000Z","2024-01-03T07:05:26.000Z","2024-01-03T07:05:26.000Z","","drax","","","","2","NVIDIA A40","25","4","0.00004","800","400","80","/home/lange/fantastic-umbrella/runs/18_sweeps_05_vanilla/run_108","pcid_0827","18_sweeps","1","0.9","0.999","","2","0","1","false","0.28","linear","128","bert-base-uncased","0","false","128","32","false","all","","qnli","","64","","false","0.1","0.01","true","0.6902800658978583","","","0.6944902068460553","105","212","0.6178863644599915","17","36","155","1.7634683847427368","0.9825414419174194","0.4727700650691986","","","0.00134370441082865","0.9986574649810792","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"18_SWP5_ID_107_VAN","426","-","finished","SWP5, vanilla","a7mv3ddl","ricu","","","2024-01-03T06:43:50.000Z","2024-01-03T06:50:56.000Z","2024-01-03T06:50:56.000Z","","drax","","","","2","NVIDIA A40","25","4","0.00006","800","400","80","/home/lange/fantastic-umbrella/runs/18_sweeps_05_vanilla/run_107","pcid_0826","18_sweeps","3","0.9","0.999","","2","0","1","false","0.28","linear","128","bert-base-uncased","0","false","128","32","false","all","","qnli","","64","","false","0.1","0.01","true","0.5943620721215449","","","0.6062602965403624","25","52","0.6772565841674805","21","44","75","2.2229957580566406","0.9606025815010072","0.4421589076519013","","","0.0005989765049889684","0.999401330947876","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"18_SWP5_ID_106_VAN","1278","-","finished","SWP5, vanilla","ji21q694","ricu","","","2024-01-03T06:22:10.000Z","2024-01-03T06:43:28.000Z","2024-01-03T06:43:28.000Z","","drax","","","","2","NVIDIA A40","25","4","0.00006","800","400","80","/home/lange/fantastic-umbrella/runs/18_sweeps_05_vanilla/run_106","pcid_0826","18_sweeps","2","0.9","0.999","","2","0","1","false","0.28","linear","128","bert-base-uncased","0","false","128","32","false","all","","qnli","","64","","false","0.1","0.01","true","0.6247483067911404","","","0.7071206296906462","185","372","0.6180512309074402","17","36","235","1.607939839363098","0.9500885009765624","0.4252344071865082","","","0.005486126523464918","0.9953579306602478","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"18_SWP5_ID_105_VAN","605","-","finished","SWP5, vanilla","9jw7rya8","ricu","","","2024-01-03T06:11:44.000Z","2024-01-03T06:21:49.000Z","2024-01-03T06:21:49.000Z","","drax","","","","2","NVIDIA A40","25","4","0.00006","800","400","80","/home/lange/fantastic-umbrella/runs/18_sweeps_05_vanilla/run_105","pcid_0826","18_sweeps","1","0.9","0.999","","2","0","1","false","0.28","linear","128","bert-base-uncased","0","false","128","32","false","all","","qnli","","64","","false","0.1","0.01","true","0.6904631155043016","","","0.6939410580267252","59","120","0.6174930930137634","13","28","109","1.7503437995910645","0.980954647064209","0.47088080644607544","","","0.0011251565301790831","0.998875617980957","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"18_SWP5_ID_104_VAN","1469","-","finished","SWP5, vanilla","kaaipuqn","ricu","","","2024-01-03T05:46:54.000Z","2024-01-03T06:11:23.000Z","2024-01-03T06:11:23.000Z","","drax","","","","2","NVIDIA A40","25","4","0.000008","800","400","80","/home/lange/fantastic-umbrella/runs/18_sweeps_05_vanilla/run_104","pcid_0825","18_sweeps","3","0.9","0.999","","2","0","1","false","0.24","linear","128","bert-base-uncased","0","false","128","32","false","all","","qnli","","64","","false","0.1","0.01","true","0.5923485264506682","","","0.5927146256635548","221","444","0.7015954256057739","37","76","271","1.5544226169586182","0.9279638528823853","0.393467515707016","","","0.0030232612043619156","0.9969825744628906","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"18_SWP5_ID_103_VAN","658","-","finished","SWP5, vanilla","9qi4s5gl","ricu","","","2024-01-03T05:35:35.000Z","2024-01-03T05:46:33.000Z","2024-01-03T05:46:33.000Z","","drax","","","","2","NVIDIA A40","25","4","0.000008","800","400","80","/home/lange/fantastic-umbrella/runs/18_sweeps_05_vanilla/run_103","pcid_0825","18_sweeps","2","0.9","0.999","","2","0","1","false","0.24","linear","128","bert-base-uncased","0","false","128","32","false","all","","qnli","","64","","false","0.1","0.01","true","0.6957715540911587","","","0.6972359509427055","69","140","0.6162012815475464","43","88","119","0.9037090539932252","0.923849880695343","0.37878191471099854","","","0.025753771886229515","0.9751213788986206","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"18_SWP5_ID_102_VAN","567","-","finished","SWP5, vanilla","zsir5zc0","ricu","","","2024-01-03T05:25:47.000Z","2024-01-03T05:35:14.000Z","2024-01-03T05:35:14.000Z","","drax","","","","2","NVIDIA A40","25","4","0.000008","800","400","80","/home/lange/fantastic-umbrella/runs/18_sweeps_05_vanilla/run_102","pcid_0825","18_sweeps","1","0.9","0.999","","2","0","1","false","0.24","linear","128","bert-base-uncased","0","false","128","32","false","all","","qnli","","64","","false","0.1","0.01","true","0.6855207761303314","","","0.6893648178656416","53","108","0.6140565872192383","35","72","103","0.9354321360588074","0.9299172759056092","0.3829613924026489","","","0.03567443788051605","0.9651259779930116","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"18_SWP5_ID_101_VAN","701","-","finished","SWP5, vanilla","sg78c2hr","ricu","","","2024-01-03T05:13:45.000Z","2024-01-03T05:25:26.000Z","2024-01-03T05:25:26.000Z","","drax","","","","2","NVIDIA A40","25","4","0.00001","800","400","80","/home/lange/fantastic-umbrella/runs/18_sweeps_05_vanilla/run_101","pcid_0824","18_sweeps","3","0.9","0.999","","2","0","1","false","0.24","linear","128","bert-base-uncased","0","false","128","32","false","all","","qnli","","64","","false","0.1","0.01","true","0.5952773201537617","","","0.5965586673988651","77","156","0.6953688859939575","35","72","127","1.2291038036346436","0.896086573600769","0.34769219160079956","","","0.009168755263090134","0.990887463092804","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"18_SWP5_ID_100_VAN","749","-","finished","SWP5, vanilla","gxxj7eot","ricu","","","2024-01-03T05:00:55.000Z","2024-01-03T05:13:24.000Z","2024-01-03T05:13:24.000Z","","drax","","","","2","NVIDIA A40","25","4","0.00001","800","400","80","/home/lange/fantastic-umbrella/runs/18_sweeps_05_vanilla/run_100","pcid_0824","18_sweeps","2","0.9","0.999","","2","0","1","false","0.24","linear","128","bert-base-uncased","0","false","128","32","false","all","","qnli","","64","","false","0.1","0.01","true","0.6959546036976021","","","0.6965037525169321","85","172","0.6132100224494934","39","80","135","1.027003049850464","0.9420713186264038","0.4084060490131378","","","0.012031394056975842","0.9880743026733398","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
