"Name","State","Notes","User","Tags","Created","Runtime","Sweep","ID","Group","Job Type","Updated","End Time","Hostname","Description","Commit","GitHub","GPU Count","GPU Type","beta1","beta2","catch_dropout","dataset_seed","early_stopping_min_delta","early_stopping_patience","evaluation_steps","gradient_accumulation_steps","ignore_mismatched_sizes","insert_dropout","learning_rate","lr_scheduler_type","max_length","max_train_steps","model_name_or_path","no_checkpointing","num_train_epochs","num_warmup_steps","original_gradient_fraction","output_dir","pad_to_max_length","param_config_id","per_device_eval_batch_size","per_device_train_batch_size","push_to_hub","report_to","run_generation","seed","task","task_name","train_data_frac","training_size","use_modded","use_slow_tokenizer","warmup_steps_fraction","weight_decay","with_tracking","accuracy","accuracy.max","accuracy_mm","avg_eval_p_max","avg_eval_p_var","avg_grad_diff_all_classes","avg_grad_diff_per_class","avg_train_p0","avg_train_p_max","avg_train_p_var","best_accuracy","best_accuracy_epoch","best_accuracy_step","best_eval_loss","best_eval_loss_epoch","best_eval_loss_step","best_f1","best_f1_epoch","best_f1_step","best_matthews_correlation","best_matthews_correlation_epoch","best_matthews_correlation_step","best_pearson","best_pearson_epoch","best_pearson_step","best_spearmanr","best_spearmanr_epoch","best_spearmanr_step","epoch","eval_loss","eval_loss.min","eval_loss_mm","eval_p_max","eval_p_max_mm","eval_p_var","eval_p_var_mm","f1","matthews_correlation","pearson","spearmanr","test_accuracy","test_accuracy_best_accuracy","test_accuracy_best_eval_loss","test_accuracy_best_f1","test_f1_best_accuracy","test_f1_best_eval_loss","test_f1_best_f1","train_loss","train_p_max","train_p_var","train_st1_loss","train_st1_p_max","train_st2_loss","train_st2_p_max","vector_norms"
"23_S1_ID_091_VAN","finished","-","ricu","SWP1, vanilla","2024-01-10T00:32:34.000Z","366","","s6655ufb","","","2024-01-10T00:38:40.000Z","2024-01-10T00:38:40.000Z","drax","","","","2","NVIDIA A40","0.9","0.999","","1","0","80","2","","false","0.24","0.00002","linear","128","800","/home/lange/fantastic-umbrella/it_reference","false","800","80","","/home/lange/fantastic-umbrella/runs/23_sweeps_01_vanilla/run_091","false","pcid_1899","128","32","","all","23_sweeps","2","","rte","","16","","","0.1","0.01","true","0.5978260869565217","","","","","","","","","","0.6014492753623188","339","340","0.8399526476860046","27","28","","","","","","","","","","","","","499","1.5227336883544922","","","0.9171630144119264","","0.3787316083908081","","","","","","","0.5740072202166066","","","","","","","","","","","0.0008586596231907606","0.999141812324524",""
"23_S1_ID_090_VAN","finished","-","ricu","SWP1, vanilla","2024-01-10T00:28:48.000Z","211","","lul2nwem","","","2024-01-10T00:32:19.000Z","2024-01-10T00:32:19.000Z","drax","","","","2","NVIDIA A40","0.9","0.999","","1","0","80","2","","false","0.24","0.00002","linear","128","800","/home/lange/fantastic-umbrella/it_reference","false","800","80","","/home/lange/fantastic-umbrella/runs/23_sweeps_01_vanilla/run_090","false","pcid_1899","128","32","","all","23_sweeps","1","","rte","","16","","","0.1","0.01","true","0.5978260869565217","","","","","","","","","","0.605072463768116","117","118","0.8312332034111023","29","30","","","","","","","","","","","","","277","1.3645224571228027","","","0.9028588533401488","","0.3567771315574646","","","","","","","0.5740072202166066","","","","","","","","","","","0.001504642772488296","0.9984970092773438",""
"23_S1_ID_089_VAN","finished","-","ricu","SWP1, vanilla","2024-01-10T00:26:25.000Z","128","","pww6uq3e","","","2024-01-10T00:28:33.000Z","2024-01-10T00:28:33.000Z","drax","","","","2","NVIDIA A40","0.9","0.999","","5","0","80","2","","false","0.28","0.00001","linear","128","800","/home/lange/fantastic-umbrella/it_reference","false","800","80","","/home/lange/fantastic-umbrella/runs/23_sweeps_01_vanilla/run_089","false","pcid_1898","128","32","","all","23_sweeps","3","","rte","","16","","","0.1","0.01","true","0.5507246376811594","","","","","","","","","","0.5760869565217391","43","44","1.042346715927124","31","32","","","","","","","","","","","","","203","1.570115566253662","","","0.8934550285339355","","0.3556614816188812","","","","","","","0.5631768953068592","","","","","","","","","","","0.003869245294481516","0.9961670637130736",""
"23_S1_ID_088_VAN","finished","-","ricu","SWP1, vanilla","2024-01-10T00:24:00.000Z","130","","ebw6su5b","","","2024-01-10T00:26:10.000Z","2024-01-10T00:26:10.000Z","drax","","","","2","NVIDIA A40","0.9","0.999","","5","0","80","2","","false","0.28","0.00001","linear","128","800","/home/lange/fantastic-umbrella/it_reference","false","800","80","","/home/lange/fantastic-umbrella/runs/23_sweeps_01_vanilla/run_088","false","pcid_1898","128","32","","all","23_sweeps","2","","rte","","16","","","0.1","0.01","true","0.5471014492753623","","","","","","","","","","0.5760869565217391","63","64","1.0582150220870972","27","28","","","","","","","","","","","","","223","1.6067638397216797","","","0.8990001678466797","","0.3612954318523407","","","","","","","0.5740072202166066","","","","","","","","","","","0.0026027970016002655","0.9974024891853333",""
"23_S1_ID_087_VAN","finished","-","ricu","SWP1, vanilla","2024-01-10T00:21:02.000Z","162","","cmqt31ps","","","2024-01-10T00:23:44.000Z","2024-01-10T00:23:44.000Z","drax","","","","2","NVIDIA A40","0.9","0.999","","5","0","80","2","","false","0.28","0.00001","linear","128","800","/home/lange/fantastic-umbrella/it_reference","false","800","80","","/home/lange/fantastic-umbrella/runs/23_sweeps_01_vanilla/run_087","false","pcid_1898","128","32","","all","23_sweeps","1","","rte","","16","","","0.1","0.01","true","0.5507246376811594","","","","","","","","","","0.572463768115942","85","86","1.064236402511597","29","30","","","","","","","","","","","","","245","1.6310648918151855","","","0.900994062423706","","0.3658283650875091","","","","","","","0.5740072202166066","","","","","","","","","","","0.0028852378018200397","0.9971230030059814",""
"23_S1_ID_086_VAN","finished","-","ricu","SWP1, vanilla","2024-01-10T00:18:52.000Z","115","","53w7dh6k","","","2024-01-10T00:20:47.000Z","2024-01-10T00:20:47.000Z","drax","","","","2","NVIDIA A40","0.9","0.999","","4","0","80","2","","false","0.28","0.00001","linear","128","800","/home/lange/fantastic-umbrella/it_reference","false","800","80","","/home/lange/fantastic-umbrella/runs/23_sweeps_01_vanilla/run_086","false","pcid_1897","128","32","","all","23_sweeps","3","","rte","","16","","","0.1","0.01","true","0.5217391304347826","","","","","","","","","","0.5543478260869565","49","50","0.9857441782951356","45","46","","","","","","","","","","","","","209","1.8451846837997437","","","0.9156007170677184","","0.38259610533714294","","","","","","","0.555956678700361","","","","","","","","","","","0.0063135637901723385","0.9939663410186768",""
"23_S1_ID_085_VAN","finished","-","ricu","SWP1, vanilla","2024-01-10T00:16:30.000Z","127","","8wk55rlg","","","2024-01-10T00:18:37.000Z","2024-01-10T00:18:37.000Z","drax","","","","2","NVIDIA A40","0.9","0.999","","4","0","80","2","","false","0.28","0.00001","linear","128","800","/home/lange/fantastic-umbrella/it_reference","false","800","80","","/home/lange/fantastic-umbrella/runs/23_sweeps_01_vanilla/run_085","false","pcid_1897","128","32","","all","23_sweeps","2","","rte","","16","","","0.1","0.01","true","0.5434782608695652","","","","","","","","","","0.5579710144927537","51","52","1.011946201324463","41","42","","","","","","","","","","","","","211","1.803736686706543","","","0.9123644828796388","","0.3764615058898926","","","","","","","0.5595667870036101","","","","","","","","","","","0.002811346435919404","0.997196078300476",""
"23_S1_ID_084_VAN","finished","-","ricu","SWP1, vanilla","2024-01-10T00:14:16.000Z","119","","88mztk4z","","","2024-01-10T00:16:15.000Z","2024-01-10T00:16:15.000Z","drax","","","","2","NVIDIA A40","0.9","0.999","","4","0","80","2","","false","0.28","0.00001","linear","128","800","/home/lange/fantastic-umbrella/it_reference","false","800","80","","/home/lange/fantastic-umbrella/runs/23_sweeps_01_vanilla/run_084","false","pcid_1897","128","32","","all","23_sweeps","1","","rte","","16","","","0.1","0.01","true","0.5362318840579711","","","","","","","","","","0.5579710144927537","47","48","1.0240957736968994","41","42","","","","","","","","","","","","","207","1.800513505935669","","","0.906352996826172","","0.375586450099945","","","","","","","0.5523465703971119","","","","","","","","","","","0.0025726123712956905","0.9974319934844972",""
"23_S1_ID_083_VAN","finished","-","ricu","SWP1, vanilla","2024-01-10T00:10:32.000Z","207","","tyr7sx6a","","","2024-01-10T00:13:59.000Z","2024-01-10T00:13:59.000Z","drax","","","","2","NVIDIA A40","0.9","0.999","","3","0","80","2","","false","0.28","0.00001","linear","128","800","/home/lange/fantastic-umbrella/it_reference","false","800","80","","/home/lange/fantastic-umbrella/runs/23_sweeps_01_vanilla/run_083","false","pcid_1896","128","32","","all","23_sweeps","3","","rte","","16","","","0.1","0.01","true","0.5688405797101449","","","","","","","","","","0.5797101449275363","193","194","0.9567095637321472","33","34","","","","","","","","","","","","","353","1.5173028707504272","","","0.8860291242599487","","0.3450273275375366","","","","","","","0.5740072202166066","","","","","","","","","","","0.002036193385720253","0.997966766357422",""
"23_S1_ID_082_VAN","finished","-","ricu","SWP1, vanilla","2024-01-10T00:03:56.000Z","380","","zlvoqoho","","","2024-01-10T00:10:16.000Z","2024-01-10T00:10:16.000Z","drax","","","","2","NVIDIA A40","0.9","0.999","","3","0","80","2","","false","0.28","0.00001","linear","128","800","/home/lange/fantastic-umbrella/it_reference","false","800","80","","/home/lange/fantastic-umbrella/runs/23_sweeps_01_vanilla/run_082","false","pcid_1896","128","32","","all","23_sweeps","2","","rte","","16","","","0.1","0.01","true","0.5833333333333334","","","","","","","","","","0.5942028985507246","385","386","0.9597939252853394","31","32","","","","","","","","","","","","","545","1.5833829641342163","","","0.8901543617248535","","0.3516497313976288","","","","","","","0.5776173285198556","","","","","","","","","","","0.0014884371776133776","0.998513162136078",""
"23_S1_ID_081_VAN","finished","-","ricu","SWP1, vanilla","2024-01-10T00:01:44.000Z","117","","07sh0zz1","","","2024-01-10T00:03:41.000Z","2024-01-10T00:03:41.000Z","drax","","","","2","NVIDIA A40","0.9","0.999","","3","0","80","2","","false","0.28","0.00001","linear","128","800","/home/lange/fantastic-umbrella/it_reference","false","800","80","","/home/lange/fantastic-umbrella/runs/23_sweeps_01_vanilla/run_081","false","pcid_1896","128","32","","all","23_sweeps","1","","rte","","16","","","0.1","0.01","true","0.5579710144927537","","","","","","","","","","0.572463768115942","43","44","0.970783233642578","31","32","","","","","","","","","","","","","203","1.448865294456482","","","0.8780777454376221","","0.33382469415664673","","","","","","","0.5451263537906137","","","","","","","","","","","0.005322823766618967","0.9948232173919678",""
"23_S1_ID_080_VAN","finished","-","ricu","SWP1, vanilla","2024-01-09T23:58:27.000Z","183","","6c753gld","","","2024-01-10T00:01:30.000Z","2024-01-10T00:01:30.000Z","drax","","","","2","NVIDIA A40","0.9","0.999","","2","0","80","2","","false","0.28","0.00001","linear","128","800","/home/lange/fantastic-umbrella/it_reference","false","800","80","","/home/lange/fantastic-umbrella/runs/23_sweeps_01_vanilla/run_080","false","pcid_1895","128","32","","all","23_sweeps","3","","rte","","16","","","0.1","0.01","true","0.5615942028985508","","","","","","","","","","0.5760869565217391","127","128","1.0060986280441284","35","36","","","","","","","","","","","","","287","1.715002417564392","","","0.9076420068740844","","0.3715050220489502","","","","","","","0.5595667870036101","","","","","","","","","","","0.0027356985956430435","0.9972696304321288",""
"23_S1_ID_079_VAN","finished","-","ricu","SWP1, vanilla","2024-01-09T23:55:41.000Z","151","","no9y8pib","","","2024-01-09T23:58:12.000Z","2024-01-09T23:58:12.000Z","drax","","","","2","NVIDIA A40","0.9","0.999","","2","0","80","2","","false","0.28","0.00001","linear","128","800","/home/lange/fantastic-umbrella/it_reference","false","800","80","","/home/lange/fantastic-umbrella/runs/23_sweeps_01_vanilla/run_079","false","pcid_1895","128","32","","all","23_sweeps","2","","rte","","16","","","0.1","0.01","true","0.5615942028985508","","","","","","","","","","0.5797101449275363","83","84","1.022969365119934","37","38","","","","","","","","","","","","","243","1.6724247932434082","","","0.9071847796440125","","0.36939021944999695","","","","","","","0.5631768953068592","","","","","","","","","","","0.0034100546035915613","0.9966025352478028",""
"23_S1_ID_078_VAN","finished","-","ricu","SWP1, vanilla","2024-01-09T23:52:13.000Z","193","","rhprnoaj","","","2024-01-09T23:55:26.000Z","2024-01-09T23:55:26.000Z","drax","","","","2","NVIDIA A40","0.9","0.999","","2","0","80","2","","false","0.28","0.00001","linear","128","800","/home/lange/fantastic-umbrella/it_reference","false","800","80","","/home/lange/fantastic-umbrella/runs/23_sweeps_01_vanilla/run_078","false","pcid_1895","128","32","","all","23_sweeps","1","","rte","","16","","","0.1","0.01","true","0.5652173913043478","","","","","","","","","","0.5688405797101449","129","130","1.0039896965026855","35","36","","","","","","","","","","","","","289","1.6830792427062988","","","0.9112732410430908","","0.3752204179763794","","","","","","","0.555956678700361","","","","","","","","","","","0.002641162369400263","0.997363805770874",""
"23_S1_ID_077_VAN","finished","-","ricu","SWP1, vanilla","2024-01-09T23:49:57.000Z","120","","zqkcjbci","","","2024-01-09T23:51:57.000Z","2024-01-09T23:51:57.000Z","drax","","","","2","NVIDIA A40","0.9","0.999","","1","0","80","2","","false","0.28","0.00001","linear","128","800","/home/lange/fantastic-umbrella/it_reference","false","800","80","","/home/lange/fantastic-umbrella/runs/23_sweeps_01_vanilla/run_077","false","pcid_1894","128","32","","all","23_sweeps","3","","rte","","16","","","0.1","0.01","true","0.5543478260869565","","","","","","","","","","0.5688405797101449","35","36","0.9133490920066832","39","40","","","","","","","","","","","","","199","1.3846311569213867","","","0.8908593058586121","","0.3506750464439392","","","","","","","0.5703971119133574","","","","","","","","","","","0.0038701212033629417","0.9961501359939576",""
"23_S1_ID_076_VAN","finished","-","ricu","SWP1, vanilla","2024-01-09T23:46:29.000Z","193","","gwe9pt11","","","2024-01-09T23:49:42.000Z","2024-01-09T23:49:42.000Z","drax","","","","2","NVIDIA A40","0.9","0.999","","1","0","80","2","","false","0.28","0.00001","linear","128","800","/home/lange/fantastic-umbrella/it_reference","false","800","80","","/home/lange/fantastic-umbrella/runs/23_sweeps_01_vanilla/run_076","false","pcid_1894","128","32","","all","23_sweeps","2","","rte","","16","","","0.1","0.01","true","0.5434782608695652","","","","","","","","","","0.5833333333333334","197","198","0.9321188926696776","37","38","","","","","","","","","","","","","357","1.5602030754089355","","","0.9094786643981934","","0.3740605115890503","","","","","","","0.5884476534296029","","","","","","","","","","","0.0022203950211405754","0.9977837204933168",""
"23_S1_ID_075_VAN","finished","-","ricu","SWP1, vanilla","2024-01-09T23:42:24.000Z","230","","gj785d9z","","","2024-01-09T23:46:14.000Z","2024-01-09T23:46:14.000Z","drax","","","","2","NVIDIA A40","0.9","0.999","","1","0","80","2","","false","0.28","0.00001","linear","128","800","/home/lange/fantastic-umbrella/it_reference","false","800","80","","/home/lange/fantastic-umbrella/runs/23_sweeps_01_vanilla/run_075","false","pcid_1894","128","32","","all","23_sweeps","1","","rte","","16","","","0.1","0.01","true","0.5543478260869565","","","","","","","","","","0.5797101449275363","205","206","0.9083198308944702","45","46","","","","","","","","","","","","","365","1.555795669555664","","","0.9092990159988404","","0.37361976504325867","","","","","","","0.592057761732852","","","","","","","","","","","0.002288004849106074","0.9977163672447203",""
"23_S1_ID_074_VAN","finished","-","ricu","SWP1, vanilla","2024-01-09T23:39:52.000Z","132","","rypv5ddw","","","2024-01-09T23:42:04.000Z","2024-01-09T23:42:04.000Z","drax","","","","2","NVIDIA A40","0.9","0.999","","5","0","80","2","","false","0.24","0.00001","linear","128","800","/home/lange/fantastic-umbrella/it_reference","false","800","80","","/home/lange/fantastic-umbrella/runs/23_sweeps_01_vanilla/run_074","false","pcid_1893","128","32","","all","23_sweeps","3","","rte","","16","","","0.1","0.01","true","0.572463768115942","","","","","","","","","","0.5869565217391305","63","64","1.015235185623169","27","28","","","","","","","","","","","","","223","1.506051540374756","","","0.8918256759643555","","0.3477230966091156","","","","","","","0.5776173285198556","","","","","","","","","","","0.0021255542524158955","0.997877299785614",""
"23_S1_ID_073_VAN","finished","-","ricu","SWP1, vanilla","2024-01-09T23:37:31.000Z","126","","8yb0z3t0","","","2024-01-09T23:39:37.000Z","2024-01-09T23:39:37.000Z","drax","","","","2","NVIDIA A40","0.9","0.999","","5","0","80","2","","false","0.24","0.00001","linear","128","800","/home/lange/fantastic-umbrella/it_reference","false","800","80","","/home/lange/fantastic-umbrella/runs/23_sweeps_01_vanilla/run_073","false","pcid_1893","128","32","","all","23_sweeps","2","","rte","","16","","","0.1","0.01","true","0.5615942028985508","","","","","","","","","","0.5869565217391305","55","56","1.025965452194214","27","28","","","","","","","","","","","","","215","1.5122036933898926","","","0.8894728422164917","","0.3501841425895691","","","","","","","0.5848375451263538","","","","","","","","","","","0.002276950515806675","0.9977264404296876",""
"23_S1_ID_072_VAN","finished","-","ricu","SWP1, vanilla","2024-01-09T23:35:16.000Z","120","","2zcswx5a","","","2024-01-09T23:37:16.000Z","2024-01-09T23:37:16.000Z","drax","","","","2","NVIDIA A40","0.9","0.999","","5","0","80","2","","false","0.24","0.00001","linear","128","800","/home/lange/fantastic-umbrella/it_reference","false","800","80","","/home/lange/fantastic-umbrella/runs/23_sweeps_01_vanilla/run_072","false","pcid_1893","128","32","","all","23_sweeps","1","","rte","","16","","","0.1","0.01","true","0.5507246376811594","","","","","","","","","","0.5833333333333334","39","40","1.0319949388504028","27","28","","","","","","","","","","","","","199","1.531531810760498","","","0.8947807550430298","","0.3548373878002167","","","","","","","0.5776173285198556","","","","","","","","","","","0.0024143264163285494","0.997589945793152",""
"23_S1_ID_071_VAN","finished","-","ricu","SWP1, vanilla","2024-01-09T23:33:05.000Z","117","","jt2sykj4","","","2024-01-09T23:35:02.000Z","2024-01-09T23:35:02.000Z","drax","","","","2","NVIDIA A40","0.9","0.999","","4","0","80","2","","false","0.24","0.00001","linear","128","800","/home/lange/fantastic-umbrella/it_reference","false","800","80","","/home/lange/fantastic-umbrella/runs/23_sweeps_01_vanilla/run_071","false","pcid_1892","128","32","","all","23_sweeps","3","","rte","","16","","","0.1","0.01","true","0.5398550724637681","","","","","","","","","","0.5652173913043478","33","34","0.9734078645706176","39","40","","","","","","","","","","","","","199","1.6868304014205933","","","0.9013924598693848","","0.3642485737800598","","","","","","","0.555956678700361","","","","","","","","","","","0.002866888185963034","0.9971389174461364",""
"23_S1_ID_070_VAN","finished","-","ricu","SWP1, vanilla","2024-01-09T23:30:59.000Z","111","","3333zyic","","","2024-01-09T23:32:50.000Z","2024-01-09T23:32:50.000Z","drax","","","","2","NVIDIA A40","0.9","0.999","","4","0","80","2","","false","0.24","0.00001","linear","128","800","/home/lange/fantastic-umbrella/it_reference","false","800","80","","/home/lange/fantastic-umbrella/runs/23_sweeps_01_vanilla/run_070","false","pcid_1892","128","32","","all","23_sweeps","2","","rte","","16","","","0.1","0.01","true","0.5362318840579711","","","","","","","","","","0.5615942028985508","37","38","0.9993648529052734","39","40","","","","","","","","","","","","","199","1.643181324005127","","","0.8988921046257019","","0.3575456142425537","","","","","","","0.5595667870036101","","","","","","","","","","","0.0031509578693658113","0.996857523918152",""
"23_S1_ID_069_VAN","finished","-","ricu","SWP1, vanilla","2024-01-09T23:28:44.000Z","116","","9otuu4ei","","","2024-01-09T23:30:40.000Z","2024-01-09T23:30:40.000Z","drax","","","","2","NVIDIA A40","0.9","0.999","","4","0","80","2","","false","0.24","0.00001","linear","128","800","/home/lange/fantastic-umbrella/it_reference","false","800","80","","/home/lange/fantastic-umbrella/runs/23_sweeps_01_vanilla/run_069","false","pcid_1892","128","32","","all","23_sweeps","1","","rte","","16","","","0.1","0.01","true","0.5471014492753623","","","","","","","","","","0.5615942028985508","35","36","1.0070011615753174","39","40","","","","","","","","","","","","","199","1.727200269699097","","","0.9043299555778505","","0.36726146936416626","","","","","","","0.5523465703971119","","","","","","","","","","","0.002385378582403064","0.9976184368133544",""
"23_S1_ID_068_VAN","finished","-","ricu","SWP1, vanilla","2024-01-09T23:23:38.000Z","290","","yemy2rfd","","","2024-01-09T23:28:28.000Z","2024-01-09T23:28:28.000Z","drax","","","","2","NVIDIA A40","0.9","0.999","","3","0","80","2","","false","0.24","0.00001","linear","128","800","/home/lange/fantastic-umbrella/it_reference","false","800","80","","/home/lange/fantastic-umbrella/runs/23_sweeps_01_vanilla/run_068","false","pcid_1891","128","32","","all","23_sweeps","3","","rte","","16","","","0.1","0.01","true","0.5942028985507246","","","","","","","","","","0.5978260869565217","333","334","0.9146310091018676","31","32","","","","","","","","","","","","","493","1.4813411235809326","","","0.8928693532943726","","0.34694117307662964","","","","","","","0.5848375451263538","","","","","","","","","","","0.001562788849696517","0.998439073562622",""
"23_S1_ID_067_VAN","finished","-","ricu","SWP1, vanilla","2024-01-09T23:18:56.000Z","267","","4mv326hz","","","2024-01-09T23:23:23.000Z","2024-01-09T23:23:23.000Z","drax","","","","2","NVIDIA A40","0.9","0.999","","3","0","80","2","","false","0.24","0.00001","linear","128","800","/home/lange/fantastic-umbrella/it_reference","false","800","80","","/home/lange/fantastic-umbrella/runs/23_sweeps_01_vanilla/run_067","false","pcid_1891","128","32","","all","23_sweeps","2","","rte","","16","","","0.1","0.01","true","0.5869565217391305","","","","","","","","","","0.5942028985507246","179","180","0.925800919532776","31","32","","","","","","","","","","","","","339","1.44376802444458","","","0.8784632682800293","","0.33182579278945923","","","","","","","0.5812274368231047","","","","","","","","","","","0.001934041501954198","0.9980685710906982",""
"23_S1_ID_066_VAN","finished","-","ricu","SWP1, vanilla","2024-01-09T23:13:28.000Z","313","","zvu35kzc","","","2024-01-09T23:18:41.000Z","2024-01-09T23:18:41.000Z","drax","","","","2","NVIDIA A40","0.9","0.999","","3","0","80","2","","false","0.24","0.00001","linear","128","800","/home/lange/fantastic-umbrella/it_reference","false","800","80","","/home/lange/fantastic-umbrella/runs/23_sweeps_01_vanilla/run_066","false","pcid_1891","128","32","","all","23_sweeps","1","","rte","","16","","","0.1","0.01","true","0.5905797101449275","","","","","","","","","","0.5978260869565217","273","274","0.9304954409599304","31","32","","","","","","","","","","","","","433","1.4833266735076904","","","0.8857531547546387","","0.33950304985046387","","","","","","","0.5812274368231047","","","","","","","","","","","0.001620108843781054","0.9983819127082824",""
"23_S1_ID_065_VAN","finished","-","ricu","SWP1, vanilla","2024-01-09T23:11:15.000Z","118","","kgxqoyw6","","","2024-01-09T23:13:13.000Z","2024-01-09T23:13:13.000Z","drax","","","","2","NVIDIA A40","0.9","0.999","","2","0","80","2","","false","0.24","0.00001","linear","128","800","/home/lange/fantastic-umbrella/it_reference","false","800","80","","/home/lange/fantastic-umbrella/runs/23_sweeps_01_vanilla/run_065","false","pcid_1890","128","32","","all","23_sweeps","3","","rte","","16","","","0.1","0.01","true","0.5543478260869565","","","","","","","","","","0.5688405797101449","37","38","0.961587131023407","35","36","","","","","","","","","","","","","197","1.506846904754639","","","0.8989418745040894","","0.3548916280269623","","","","","","","0.5631768953068592","","","","","","","","","","","0.002432930516079068","0.997570812702179",""
"23_S1_ID_064_VAN","finished","-","ricu","SWP1, vanilla","2024-01-09T23:08:37.000Z","144","","v8yc2u2r","","","2024-01-09T23:11:01.000Z","2024-01-09T23:11:01.000Z","drax","","","","2","NVIDIA A40","0.9","0.999","","2","0","80","2","","false","0.24","0.00001","linear","128","800","/home/lange/fantastic-umbrella/it_reference","false","800","80","","/home/lange/fantastic-umbrella/runs/23_sweeps_01_vanilla/run_064","false","pcid_1890","128","32","","all","23_sweeps","2","","rte","","16","","","0.1","0.01","true","0.572463768115942","","","","","","","","","","0.5833333333333334","75","76","0.9753652811050416","33","34","","","","","","","","","","","","","235","1.5351051092147827","","","0.8978530168533325","","0.356178879737854","","","","","","","0.5667870036101083","","","","","","","","","","","0.0026985504664480686","0.997306764125824",""
"23_S1_ID_063_VAN","finished","-","ricu","SWP1, vanilla","2024-01-09T23:05:43.000Z","157","","3ntvqz8f","","","2024-01-09T23:08:20.000Z","2024-01-09T23:08:20.000Z","drax","","","","2","NVIDIA A40","0.9","0.999","","2","0","80","2","","false","0.24","0.00001","linear","128","800","/home/lange/fantastic-umbrella/it_reference","false","800","80","","/home/lange/fantastic-umbrella/runs/23_sweeps_01_vanilla/run_063","false","pcid_1890","128","32","","all","23_sweeps","1","","rte","","16","","","0.1","0.01","true","0.5688405797101449","","","","","","","","","","0.5833333333333334","97","98","0.9676183462142944","35","36","","","","","","","","","","","","","257","1.5530776977539062","","","0.9016939997673036","","0.35891661047935486","","","","","","","0.5595667870036101","","","","","","","","","","","0.0023721246980130672","0.9976316690444946",""
"23_S1_ID_062_VAN","finished","-","ricu","SWP1, vanilla","2024-01-09T22:58:57.000Z","390","","5rt68w2q","","","2024-01-09T23:05:27.000Z","2024-01-09T23:05:27.000Z","drax","","","","2","NVIDIA A40","0.9","0.999","","1","0","80","2","","false","0.24","0.00001","linear","128","800","/home/lange/fantastic-umbrella/it_reference","false","800","80","","/home/lange/fantastic-umbrella/runs/23_sweeps_01_vanilla/run_062","false","pcid_1889","128","32","","all","23_sweeps","3","","rte","","16","","","0.1","0.01","true","0.5652173913043478","","","","","","","","","","0.5797101449275363","407","408","0.8661893606185913","37","38","","","","","","","","","","","","","567","1.5016648769378662","","","0.9051052927970886","","0.36933279037475586","","","","","","","0.5740072202166066","","","","","","","","","","","0.0020431450102478266","0.9979664087295532",""
"23_S1_ID_061_VAN","finished","-","ricu","SWP1, vanilla","2024-01-09T22:56:31.000Z","132","","t4r4y3jc","","","2024-01-09T22:58:43.000Z","2024-01-09T22:58:43.000Z","drax","","","","2","NVIDIA A40","0.9","0.999","","1","0","80","2","","false","0.24","0.00001","linear","128","800","/home/lange/fantastic-umbrella/it_reference","false","800","80","","/home/lange/fantastic-umbrella/runs/23_sweeps_01_vanilla/run_061","false","pcid_1889","128","32","","all","23_sweeps","2","","rte","","16","","","0.1","0.01","true","0.5543478260869565","","","","","","","","","","0.5760869565217391","43","44","0.8765181303024292","37","38","","","","","","","","","","","","","203","1.3038536310195925","","","0.8808779716491699","","0.33852681517601013","","","","","","","0.5740072202166066","","","","","","","","","","","0.003546997904777527","0.9964674711227416",""
"23_S1_ID_060_VAN","finished","-","ricu","SWP1, vanilla","2024-01-09T22:47:22.000Z","532","","fe1h9psz","","","2024-01-09T22:56:14.000Z","2024-01-09T22:56:14.000Z","drax","","","","2","NVIDIA A40","0.9","0.999","","1","0","80","2","","false","0.24","0.00001","linear","128","800","/home/lange/fantastic-umbrella/it_reference","false","800","80","","/home/lange/fantastic-umbrella/runs/23_sweeps_01_vanilla/run_060","false","pcid_1889","128","32","","all","23_sweeps","1","","rte","","16","","","0.1","0.01","true","0.5688405797101449","","","","","","","","","","0.5942028985507246","589","590","0.8709535598754883","39","40","","","","","","","","","","","","","749","1.5253393650054932","","","0.9033259749412536","","0.3704544007778168","","","","","","","0.5884476534296029","","","","","","","","","","","0.0012547547230497005","0.9987463355064392",""
"23_S1_ID_059_VAN","finished","-","ricu","SWP1, vanilla","2024-01-09T22:44:54.000Z","133","","aoo2e1m7","","","2024-01-09T22:47:07.000Z","2024-01-09T22:47:07.000Z","drax","","","","2","NVIDIA A40","0.9","0.999","","5","0","80","2","","false","0.28","0.00002","linear","128","800","/home/lange/fantastic-umbrella/it_reference","false","800","80","","/home/lange/fantastic-umbrella/runs/23_sweeps_01_vanilla/run_059","false","pcid_1888","128","32","","all","23_sweeps","3","","rte","","8","","","0.1","0.01","true","0.5833333333333334","","","","","","","","","","0.605072463768116","55","56","0.9837247133255004","25","26","","","","","","","","","","","","","215","1.4271619319915771","","","0.8797739744186401","","0.33066675066947937","","","","","","","0.6064981949458483","","","","","","","","","","","0.0015047888737171888","0.9984968900680542",""
