"Name","Runtime","Notes","Tags","ID","State","User","Group","Job Type","Created","Updated","End Time","Sweep","Hostname","Description","Commit","GitHub","GPU Count","GPU Type","insert_dropout","learning_rate","param_config_id","seed","beta1","beta2","catch_dropout","dataset_seed","early_stopping_min_delta","early_stopping_patience","evaluation_steps","gradient_accumulation_steps","ignore_mismatched_sizes","lr_scheduler_type","max_length","max_train_steps","model_name_or_path","no_checkpointing","num_train_epochs","num_warmup_steps","original_gradient_fraction","output_dir","pad_to_max_length","per_device_eval_batch_size","per_device_train_batch_size","push_to_hub","report_to","run_generation","task","task_name","train_data_frac","training_size","use_modded","use_slow_tokenizer","warmup_steps_fraction","weight_decay","with_tracking","accuracy","best_accuracy","best_accuracy_epoch","best_accuracy_step","best_eval_loss","best_eval_loss_epoch","best_eval_loss_step","epoch","eval_loss","eval_p_max","eval_p_var","train_st2_loss","train_st2_p_max","accuracy.max","accuracy_mm","avg_eval_p_max","avg_eval_p_var","avg_grad_diff_all_classes","avg_grad_diff_per_class","avg_train_p0","avg_train_p_max","avg_train_p_var","best_f1","best_f1_epoch","best_f1_step","best_matthews_correlation","best_matthews_correlation_epoch","best_matthews_correlation_step","best_pearson","best_pearson_epoch","best_pearson_step","best_spearmanr","best_spearmanr_epoch","best_spearmanr_step","eval_loss.min","eval_loss_mm","eval_p_max_mm","eval_p_var_mm","f1","matthews_correlation","pearson","spearmanr","test_accuracy","train_loss","train_p_max","train_p_var","train_st1_loss","train_st1_p_max","vector_norms"
"19_S1_ID_027_VAN","295","-","NEW_GRAD_OUTPUT, SWP1, vanilla","z2sgr447","finished","ricu","","","2024-01-04T01:40:39.000Z","2024-01-04T01:45:34.000Z","2024-01-04T01:45:34.000Z","","drax","","","","2","NVIDIA A40","0.08","0.000008","pcid_1377","1","0.9","0.999","","1","0","5","32","1","false","linear","128","800","bert-base-uncased","","25","80","0","/home/lange/fantastic-umbrella/runs/19_sweeps_01_vanilla/run_027","false","128","32","false","all","19_sweeps","","qnli","","1024","","false","0.1","0.01","true","0.7735676368295809","0.7766794801391177","13","448","0.5374597907066345","3","128","18","0.733284592628479","0.9486502408981324","0.4142667055130005","0.08217798173427582","0.9743319749832152","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"19_S1_ID_026_VAN","254","-","NEW_GRAD_OUTPUT, SWP1, vanilla","clt8oomx","finished","ricu","","","2024-01-04T01:36:04.000Z","2024-01-04T01:40:18.000Z","2024-01-04T01:40:18.000Z","","drax","","","","2","NVIDIA A40","0.08","0.00001","pcid_1376","3","0.9","0.999","","1","0","5","32","1","false","linear","128","800","bert-base-uncased","","25","80","0","/home/lange/fantastic-umbrella/runs/19_sweeps_01_vanilla/run_026","false","128","32","false","all","19_sweeps","","qnli","","1024","","false","0.1","0.01","true","0.7845506132161816","0.7874794069192751","10","352","0.4970816671848297","5","192","15","0.7454919219017029","0.9486323595046996","0.4211662709712982","0.03147818520665169","0.9814931750297546","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"19_S1_ID_025_VAN","342","-","NEW_GRAD_OUTPUT, SWP1, vanilla","bbovr86i","finished","ricu","","","2024-01-04T01:30:02.000Z","2024-01-04T01:35:44.000Z","2024-01-04T01:35:44.000Z","","drax","","","","2","NVIDIA A40","0.08","0.00001","pcid_1376","2","0.9","0.999","","1","0","5","32","1","false","linear","128","800","bert-base-uncased","","25","80","0","/home/lange/fantastic-umbrella/runs/19_sweeps_01_vanilla/run_025","false","128","32","false","all","19_sweeps","","qnli","","1024","","false","0.1","0.01","true","0.7774116785648911","0.7871133077063884","16","544","0.511914849281311","3","128","21","0.7861150503158569","0.9545769095420836","0.4283213913440704","0.02320826984941959","0.9870688915252686","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"19_S1_ID_024_VAN","282","-","NEW_GRAD_OUTPUT, SWP1, vanilla","5hgfb7pz","finished","ricu","","","2024-01-04T01:25:00.000Z","2024-01-04T01:29:42.000Z","2024-01-04T01:29:42.000Z","","drax","","","","2","NVIDIA A40","0.08","0.00001","pcid_1376","1","0.9","0.999","","1","0","5","32","1","false","linear","128","800","bert-base-uncased","","25","80","0","/home/lange/fantastic-umbrella/runs/19_sweeps_01_vanilla/run_024","false","128","32","false","all","19_sweeps","","qnli","","1024","","false","0.1","0.01","true","0.7766794801391177","0.781072670693758","12","416","0.5209821462631226","3","128","17","0.763232409954071","0.95504629611969","0.4248896837234497","0.07075473666191101","0.9797548651695251","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"19_S1_ID_023_VAN","385","-","NEW_GRAD_OUTPUT, SWP1, vanilla","qve0koyq","finished","ricu","","","2024-01-04T01:18:15.000Z","2024-01-04T01:24:40.000Z","2024-01-04T01:24:40.000Z","","drax","","","","2","NVIDIA A40","0.08","0.00002","pcid_1375","3","0.9","0.999","","1","0","5","32","1","false","linear","128","800","bert-base-uncased","","25","80","0","/home/lange/fantastic-umbrella/runs/19_sweeps_01_vanilla/run_023","false","128","32","false","all","19_sweeps","","qnli","","1024","","false","0.1","0.01","true","0.7860150100677283","0.7867472084935018","19","640","0.5060696601867676","3","128","24","0.9866727590560912","0.9681854844093324","0.4520169496536255","0.0030417288653552532","0.9971988201141356","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"19_S1_ID_022_VAN","149","-","NEW_GRAD_OUTPUT, SWP1, vanilla","xd4ie0ar","finished","ricu","","","2024-01-04T01:15:25.000Z","2024-01-04T01:17:54.000Z","2024-01-04T01:17:54.000Z","","drax","","","","2","NVIDIA A40","0.08","0.00002","pcid_1375","2","0.9","0.999","","1","0","5","32","1","false","linear","128","800","bert-base-uncased","","25","80","0","/home/lange/fantastic-umbrella/runs/19_sweeps_01_vanilla/run_022","false","128","32","false","all","19_sweeps","","qnli","","1024","","false","0.1","0.01","true","0.7825370675453048","0.7896760021965953","3","128","0.4879222810268402","3","128","8","0.7532379031181335","0.9520189166069032","0.4241771697998047","0.03760308027267456","0.9825502038002014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"19_S1_ID_021_VAN","281","-","NEW_GRAD_OUTPUT, SWP1, vanilla","gbthjj0v","finished","ricu","","","2024-01-04T01:10:24.000Z","2024-01-04T01:15:05.000Z","2024-01-04T01:15:05.000Z","","drax","","","","2","NVIDIA A40","0.08","0.00002","pcid_1375","1","0.9","0.999","","1","0","5","32","1","false","linear","128","800","bert-base-uncased","","25","80","0","/home/lange/fantastic-umbrella/runs/19_sweeps_01_vanilla/run_021","false","128","32","false","all","19_sweeps","","qnli","","1024","","false","0.1","0.01","true","0.7774116785648911","0.7814387699066447","12","416","0.5022369027137756","2","96","17","0.8995118141174316","0.9677981734275818","0.4491984248161316","0.023368993774056435","0.9947837591171264","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"19_S1_ID_020_VAN","387","-","NEW_GRAD_OUTPUT, SWP1, vanilla","2pqbeglp","finished","ricu","","","2024-01-04T01:03:36.000Z","2024-01-04T01:10:03.000Z","2024-01-04T01:10:03.000Z","","drax","","","","2","NVIDIA A40","0.08","0.00004","pcid_1374","3","0.9","0.999","","1","0","5","32","1","false","linear","128","800","bert-base-uncased","","25","80","0","/home/lange/fantastic-umbrella/runs/19_sweeps_01_vanilla/run_020","false","128","32","false","all","19_sweeps","","qnli","","1024","","false","0.1","0.01","true","0.7968149368478857","0.7971810360607725","21","704","0.5334075689315796","3","128","24","1.156276822090149","0.9792819023132324","0.46953800320625305","0.00041840094490908086","0.999581813812256","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"19_S1_ID_019_VAN","256","-","NEW_GRAD_OUTPUT, SWP1, vanilla","xirq1fxr","finished","ricu","","","2024-01-04T00:58:59.000Z","2024-01-04T01:03:15.000Z","2024-01-04T01:03:15.000Z","","drax","","","","2","NVIDIA A40","0.08","0.00004","pcid_1374","2","0.9","0.999","","1","0","5","32","1","false","linear","128","800","bert-base-uncased","","25","80","0","/home/lange/fantastic-umbrella/runs/19_sweeps_01_vanilla/run_019","false","128","32","false","all","19_sweeps","","qnli","","1024","","false","0.1","0.01","true","0.7955335896027823","0.7977301848801025","10","352","0.4920004308223725","2","96","15","1.1320549249649048","0.9821346402168274","0.473294198513031","0.0008867323631420732","0.999115228652954","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"19_S1_ID_018_VAN","165","-","NEW_GRAD_OUTPUT, SWP1, vanilla","hhb95y46","finished","ricu","","","2024-01-04T00:55:53.000Z","2024-01-04T00:58:38.000Z","2024-01-04T00:58:38.000Z","","drax","","","","2","NVIDIA A40","0.08","0.00004","pcid_1374","1","0.9","0.999","","1","0","5","32","1","false","linear","128","800","bert-base-uncased","","25","80","0","/home/lange/fantastic-umbrella/runs/19_sweeps_01_vanilla/run_018","false","128","32","false","all","19_sweeps","","qnli","","1024","","false","0.1","0.01","true","0.7783269265971078","0.791140399048142","4","160","0.4927951395511627","1","64","9","0.8574275374412537","0.9644915461540222","0.4448874592781067","0.02274089865386486","0.9941837191581726","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"19_S1_ID_017_VAN","213","-","NEW_GRAD_OUTPUT, SWP1, vanilla","7pu2viwo","finished","ricu","","","2024-01-04T00:52:00.000Z","2024-01-04T00:55:33.000Z","2024-01-04T00:55:33.000Z","","drax","","","","2","NVIDIA A40","0.08","0.00006","pcid_1373","3","0.9","0.999","","1","0","5","32","1","false","linear","128","800","bert-base-uncased","","25","80","0","/home/lange/fantastic-umbrella/runs/19_sweeps_01_vanilla/run_017","false","128","32","false","all","19_sweeps","","qnli","","1024","","false","0.1","0.01","true","0.7719201903715907","0.7783269265971078","7","256","0.5767670273780823","1","64","12","1.195935606956482","0.9765363931655884","0.46532124280929565","0.0008491160115227103","0.9991522431373596","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"19_S1_ID_016_VAN","182","-","NEW_GRAD_OUTPUT, SWP1, vanilla","th0247xx","finished","ricu","","","2024-01-04T00:48:36.000Z","2024-01-04T00:51:38.000Z","2024-01-04T00:51:38.000Z","","drax","","","","2","NVIDIA A40","0.08","0.00006","pcid_1373","2","0.9","0.999","","1","0","5","32","1","false","linear","128","800","bert-base-uncased","","25","80","0","/home/lange/fantastic-umbrella/runs/19_sweeps_01_vanilla/run_016","false","128","32","false","all","19_sweeps","","qnli","","1024","","false","0.1","0.01","true","0.7671609006040637","0.7944352919641223","5","192","0.5033222436904907","1","64","10","1.150529146194458","0.970601201057434","0.45652341842651367","0.0016653930069878695","0.9983463883399964","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"19_S1_ID_015_VAN","387","-","NEW_GRAD_OUTPUT, SWP1, vanilla","lg27en4r","finished","ricu","","","2024-01-04T00:41:49.000Z","2024-01-04T00:48:16.000Z","2024-01-04T00:48:16.000Z","","drax","","","","2","NVIDIA A40","0.08","0.00006","pcid_1373","1","0.9","0.999","","1","0","5","32","1","false","linear","128","800","bert-base-uncased","","25","80","0","/home/lange/fantastic-umbrella/runs/19_sweeps_01_vanilla/run_015","false","128","32","false","all","19_sweeps","","qnli","","1024","","false","0.1","0.01","true","0.7991945817316493","0.7999267801574227","20","672","0.4781463146209717","1","64","24","1.070739984512329","0.9740529656410216","0.4627118706703186","0.0005887028528377414","0.9994115829467772","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"19_S1_ID_014_VAN","328","-","NEW_GRAD_OUTPUT, SWP1, vanilla","13cn5q76","finished","ricu","","","2024-01-04T00:36:00.000Z","2024-01-04T00:41:28.000Z","2024-01-04T00:41:28.000Z","","drax","","","","2","NVIDIA A40","0.04","0.000008","pcid_1372","3","0.9","0.999","","1","0","5","32","1","false","linear","128","800","bert-base-uncased","","25","80","0","/home/lange/fantastic-umbrella/runs/19_sweeps_01_vanilla/run_014","false","128","32","false","all","19_sweeps","","qnli","","1024","","false","0.1","0.01","true","0.779974373055098","0.781072670693758","13","448","0.5004047751426697","5","192","18","0.7733631730079651","0.9477417469024658","0.4203917384147644","0.02551770396530628","0.9820834398269652","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"19_S1_ID_013_VAN","295","-","NEW_GRAD_OUTPUT, SWP1, vanilla","6sye0n9b","finished","ricu","","","2024-01-04T00:30:44.000Z","2024-01-04T00:35:39.000Z","2024-01-04T00:35:39.000Z","","drax","","","","2","NVIDIA A40","0.04","0.000008","pcid_1372","2","0.9","0.999","","1","0","5","32","1","false","linear","128","800","bert-base-uncased","","25","80","0","/home/lange/fantastic-umbrella/runs/19_sweeps_01_vanilla/run_013","false","128","32","false","all","19_sweeps","","qnli","","1024","","false","0.1","0.01","true","0.780523521874428","0.7812557203002014","13","448","0.5252541303634644","4","160","18","0.7499794363975525","0.9521687626838684","0.4239651560783386","0.027134686708450317","0.9854249358177184","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"19_S1_ID_012_VAN","181","-","NEW_GRAD_OUTPUT, SWP1, vanilla","z6vv54om","finished","ricu","","","2024-01-04T00:27:22.000Z","2024-01-04T00:30:23.000Z","2024-01-04T00:30:23.000Z","","drax","","","","2","NVIDIA A40","0.04","0.000008","pcid_1372","1","0.9","0.999","","1","0","5","32","1","false","linear","128","800","bert-base-uncased","","25","80","0","/home/lange/fantastic-umbrella/runs/19_sweeps_01_vanilla/run_012","false","128","32","false","all","19_sweeps","","qnli","","1024","","false","0.1","0.01","true","0.7671609006040637","0.7700896943071572","5","192","0.5263670682907104","3","128","10","0.6618476510047913","0.927082061767578","0.378602147102356","0.10603602975606918","0.955493986606598","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"19_S1_ID_011_VAN","267","-","NEW_GRAD_OUTPUT, SWP1, vanilla","zq1zea02","finished","ricu","","","2024-01-04T00:22:35.000Z","2024-01-04T00:27:02.000Z","2024-01-04T00:27:02.000Z","","drax","","","","2","NVIDIA A40","0.04","0.00001","pcid_1371","3","0.9","0.999","","1","0","5","32","1","false","linear","128","800","bert-base-uncased","","25","80","0","/home/lange/fantastic-umbrella/runs/19_sweeps_01_vanilla/run_011","false","128","32","false","all","19_sweeps","","qnli","","1024","","false","0.1","0.01","true","0.785282811641955","0.7860150100677283","11","384","0.5016427636146545","5","192","16","0.8133337497711182","0.9543024301528932","0.4309172034263611","0.017449934035539627","0.9871199727058412","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"19_S1_ID_010_VAN","179","-","NEW_GRAD_OUTPUT, SWP1, vanilla","gzj78vba","finished","ricu","","","2024-01-04T00:19:17.000Z","2024-01-04T00:22:16.000Z","2024-01-04T00:22:16.000Z","","drax","","","","2","NVIDIA A40","0.04","0.00001","pcid_1371","2","0.9","0.999","","1","0","5","32","1","false","linear","128","800","bert-base-uncased","","25","80","0","/home/lange/fantastic-umbrella/runs/19_sweeps_01_vanilla/run_010","false","128","32","false","all","19_sweeps","","qnli","","1024","","false","0.1","0.01","true","0.7786930258099946","0.7794252242357679","5","192","0.49451518058776855","3","128","10","0.700359582901001","0.9463036060333252","0.4136313498020172","0.0359809473156929","0.9801290035247804","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"19_S1_ID_009_VAN","267","-","NEW_GRAD_OUTPUT, SWP1, vanilla","uou1a2f1","finished","ricu","","","2024-01-04T00:14:29.000Z","2024-01-04T00:18:56.000Z","2024-01-04T00:18:56.000Z","","drax","","","","2","NVIDIA A40","0.04","0.00001","pcid_1371","1","0.9","0.999","","1","0","5","32","1","false","linear","128","800","bert-base-uncased","","25","80","0","/home/lange/fantastic-umbrella/runs/19_sweeps_01_vanilla/run_009","false","128","32","false","all","19_sweeps","","qnli","","1024","","false","0.1","0.01","true","0.776313380926231","0.7777777777777778","11","384","0.5172243118286133","3","128","16","0.7507458925247192","0.954589068889618","0.4247366786003113","0.07171904295682907","0.9817293882369996","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"19_S1_ID_008_VAN","194","-","NEW_GRAD_OUTPUT, SWP1, vanilla","wg383x9h","finished","ricu","","","2024-01-04T00:10:55.000Z","2024-01-04T00:14:09.000Z","2024-01-04T00:14:09.000Z","","drax","","","","2","NVIDIA A40","0.04","0.00002","pcid_1370","3","0.9","0.999","","1","0","5","32","1","false","linear","128","800","bert-base-uncased","","25","80","0","/home/lange/fantastic-umbrella/runs/19_sweeps_01_vanilla/run_008","false","128","32","false","all","19_sweeps","","qnli","","1024","","false","0.1","0.01","true","0.7882116053450485","0.7922386966868021","6","224","0.49632972478866577","3","128","11","0.8811933994293213","0.9618942141532898","0.4433984458446502","0.0070768361911177635","0.9954298734664916","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"19_S1_ID_007_VAN","222","-","NEW_GRAD_OUTPUT, SWP1, vanilla","2n52kvfg","finished","ricu","","","2024-01-04T00:06:53.000Z","2024-01-04T00:10:35.000Z","2024-01-04T00:10:35.000Z","","drax","","","","2","NVIDIA A40","0.04","0.00002","pcid_1370","2","0.9","0.999","","1","0","5","32","1","false","linear","128","800","bert-base-uncased","","25","80","0","/home/lange/fantastic-umbrella/runs/19_sweeps_01_vanilla/run_007","false","128","32","false","all","19_sweeps","","qnli","","1024","","false","0.1","0.01","true","0.7891268533772653","0.7931539447190189","8","288","0.5015593767166138","3","128","13","0.8507515788078308","0.9629021286964417","0.4425831139087677","0.007450208067893982","0.9941213130950928","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"19_S1_ID_006_VAN","149","-","NEW_GRAD_OUTPUT, SWP1, vanilla","zg4raz90","finished","ricu","","","2024-01-04T00:04:04.000Z","2024-01-04T00:06:33.000Z","2024-01-04T00:06:33.000Z","","drax","","","","2","NVIDIA A40","0.04","0.00002","pcid_1370","1","0.9","0.999","","1","0","5","32","1","false","linear","128","800","bert-base-uncased","","25","80","0","/home/lange/fantastic-umbrella/runs/19_sweeps_01_vanilla/run_006","false","128","32","false","all","19_sweeps","","qnli","","1024","","false","0.1","0.01","true","0.7658795533589603","0.7764964305326744","3","128","0.5046707391738892","3","128","8","0.7911658883094788","0.9479871988296508","0.4158392548561096","0.06265290081501007","0.9798268675804138","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"19_S1_ID_005_VAN","163","-","NEW_GRAD_OUTPUT, SWP1, vanilla","1s0zotc1","finished","ricu","","","2024-01-04T00:01:00.000Z","2024-01-04T00:03:43.000Z","2024-01-04T00:03:43.000Z","","drax","","","","2","NVIDIA A40","0.04","0.00004","pcid_1369","3","0.9","0.999","","1","0","5","32","1","false","linear","128","800","bert-base-uncased","","25","80","0","/home/lange/fantastic-umbrella/runs/19_sweeps_01_vanilla/run_005","false","128","32","false","all","19_sweeps","","qnli","","1024","","false","0.1","0.01","true","0.785831960461285","0.7915064982610287","4","160","0.49665603041648865","2","96","9","1.031982660293579","0.9701701998710632","0.45613470673561096","0.0013772347010672092","0.9986497163772584","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"19_S1_ID_004_VAN","373","-","NEW_GRAD_OUTPUT, SWP1, vanilla","uf61oesq","finished","ricu","","","2024-01-03T23:54:27.000Z","2024-01-04T00:00:40.000Z","2024-01-04T00:00:40.000Z","","drax","","","","2","NVIDIA A40","0.04","0.00004","pcid_1369","2","0.9","0.999","","1","0","5","32","1","false","linear","128","800","bert-base-uncased","","25","80","0","/home/lange/fantastic-umbrella/runs/19_sweeps_01_vanilla/run_004","false","128","32","false","all","19_sweeps","","qnli","","1024","","false","0.1","0.01","true","0.7860150100677283","0.7869302580999451","18","608","0.49333998560905457","1","64","23","1.1521403789520264","0.978244423866272","0.4673049747943878","0.0005814969190396369","0.9994190335273744","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"19_S1_ID_003_VAN","122","-","NEW_GRAD_OUTPUT, SWP1, vanilla","xo0zo3ha","finished","ricu","","","2024-01-03T23:52:05.000Z","2024-01-03T23:54:07.000Z","2024-01-03T23:54:07.000Z","","drax","","","","2","NVIDIA A40","0.04","0.00004","pcid_1369","1","0.9","0.999","","1","0","5","32","1","false","linear","128","800","bert-base-uncased","","25","80","0","/home/lange/fantastic-umbrella/runs/19_sweeps_01_vanilla/run_003","false","128","32","false","all","19_sweeps","","qnli","","1024","","false","0.1","0.01","true","0.7732015376166941","0.7840014643968516","1","64","0.4825816154479981","1","64","6","0.7977263927459717","0.9509918689727784","0.4261205792427063","0.034412939101457596","0.9912644624710084","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"19_S1_ID_002_VAN","196","-","NEW_GRAD_OUTPUT, SWP1, vanilla","7z2xqkgo","finished","ricu","","","2024-01-03T23:48:30.000Z","2024-01-03T23:51:46.000Z","2024-01-03T23:51:46.000Z","","drax","","","","2","NVIDIA A40","0.04","0.00006","pcid_1368","3","0.9","0.999","","1","0","5","32","1","false","linear","128","800","bert-base-uncased","","25","80","0","/home/lange/fantastic-umbrella/runs/19_sweeps_01_vanilla/run_002","false","128","32","false","all","19_sweeps","","qnli","","1024","","false","0.1","0.01","true","0.7753981328940143","0.7819879187259747","6","224","0.5598770380020142","1","64","11","1.1126738786697388","0.9687541723251344","0.45407968759536743","0.0004362552135717124","0.999563992023468","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"19_S1_ID_001_VAN","345","-","NEW_GRAD_OUTPUT, SWP1, vanilla","3a9h1b4w","finished","ricu","","","2024-01-03T23:42:25.000Z","2024-01-03T23:48:10.000Z","2024-01-03T23:48:10.000Z","","drax","","","","2","NVIDIA A40","0.04","0.00006","pcid_1368","2","0.9","0.999","","1","0","5","32","1","false","linear","128","800","bert-base-uncased","","25","80","0","/home/lange/fantastic-umbrella/runs/19_sweeps_01_vanilla/run_001","false","128","32","false","all","19_sweeps","","qnli","","1024","","false","0.1","0.01","true","0.7957166392092258","0.7960827384221124","16","544","0.4897141456604004","1","64","21","1.122849941253662","0.9754244685173036","0.4639495015144348","0.0003618368355091661","0.9996401071548462","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"19_S1_ID_000_VAN","120","-","NEW_GRAD_OUTPUT, SWP1, vanilla","yue4cnzh","finished","ricu","","","2024-01-03T23:40:05.000Z","2024-01-03T23:42:05.000Z","2024-01-03T23:42:05.000Z","","drax","","","","2","NVIDIA A40","0.04","0.00006","pcid_1368","1","0.9","0.999","","1","0","5","32","1","false","linear","128","800","bert-base-uncased","","25","80","0","/home/lange/fantastic-umbrella/runs/19_sweeps_01_vanilla/run_000","false","128","32","false","all","19_sweeps","","qnli","","1024","","false","0.1","0.01","true","0.7766794801391177","0.7940691927512356","1","64","0.4585650563240051","1","64","6","0.8242695927619934","0.954383909702301","0.4327181279659271","0.04636561870574951","0.9850009679794312","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"19_S0_ID_134_MOD","358","-","NEW_GRAD_OUTPUT, SWP0, modded","vza9je8o","finished","ricu","","","2024-01-03T23:33:46.000Z","2024-01-03T23:39:44.000Z","2024-01-03T23:39:44.000Z","","drax","","","","2","NVIDIA A40","0.32","0.000008","pcid_1367","3","0.9","0.999","0","1","0","5","32","1","false","linear","128","800","bert-base-uncased","","25","80","0","/home/lange/fantastic-umbrella/runs/19_sweeps_00_modded/run_134","false","128","32","false","all","19_sweeps","","qnli","","1024","","false","0.1","0.01","true","0.7470254438952956","0.7556287753981329","15","512","0.5457055568695068","11","384","20","0.6135625839233398","0.8931877613067627","0.3335566520690918","0.6080566644668579","0.9159098267555236","","","","","0.23021811246871948","[0.2302180975675583,0.2302180975675583]","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.27112218737602234","0.901077151298523","{""values"":[421,102,56,32,27,13,23,15,15,13,13,19,15,10,15,13,5,16,13,8,9,9,15,9,14,15,25,20,20,18,12,14],""_type"":""histogram"",""bins"":[0.000014306348930404056,0.04233188182115555,0.084649458527565,0.12696704268455505,0.1692846119403839,0.21160219609737396,0.253919780254364,0.29623734951019287,0.33855491876602173,0.3808724880218506,0.42319008708000183,0.4655076563358307,0.5078252553939819,0.5501428246498108,0.5924603939056396,0.6347779631614685,0.6770955324172974,0.7194131016731262,0.7617306709289551,0.8040482401847839,0.8463658690452576,0.8886834383010864,0.9310010075569153,0.9733185768127441,1.0156362056732178,1.0579537153244019,1.1002713441848755,1.1425888538360596,1.1849064826965332,1.2272239923477173,1.269541621208191,1.311859130859375,1.3541767597198486]}"
"19_S0_ID_133_MOD","358","-","NEW_GRAD_OUTPUT, SWP0, modded","9g4uo69d","finished","ricu","","","2024-01-03T23:27:27.000Z","2024-01-03T23:33:25.000Z","2024-01-03T23:33:25.000Z","","drax","","","","2","NVIDIA A40","0.32","0.000008","pcid_1367","2","0.9","0.999","0","1","0","5","32","1","false","linear","128","800","bert-base-uncased","","25","80","0","/home/lange/fantastic-umbrella/runs/19_sweeps_00_modded/run_133","false","128","32","false","all","19_sweeps","","qnli","","1024","","false","0.1","0.01","true","0.7633168588687534","0.7642321069009702","15","512","0.5529402494430542","9","320","20","0.6124604344367981","0.9042178392410278","0.34705719351768494","0.521686315536499","0.8807869553565979","","","","","0.21930018067359924","[0.21930018067359924,0.21930018067359924]","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.2132783979177475","0.915981650352478","{""_type"":""histogram"",""bins"":[1.6763806343078613e-8,0.041423212736845016,0.08284641057252884,0.12426961213350296,0.16569280624389648,0.2071160078048706,0.24853919446468353,0.28996241092681885,0.3313855826854706,0.3728087842464447,0.4142319858074188,0.45565518736839294,0.49707838892936707,0.5385015606880188,0.5799247622489929,0.621347963809967,0.6627711653709412,0.7041943669319153,0.7456175684928894,0.7870407700538635,0.8284639716148376,0.8698871731758118,0.9113103747367859,0.95273357629776,0.9941567778587341,1.0355799198150635,1.0770031213760376,1.1184263229370117,1.1598495244979858,1.20127272605896,1.242695927619934,1.2841191291809082,1.3255423307418823],""values"":[385,137,57,37,28,18,21,16,17,16,17,12,11,14,10,12,7,10,15,11,15,9,11,19,16,15,16,19,12,16,14,11]}"
