"Name","Runtime","Notes","Tags","State","ID","User","Group","Job Type","Created","Updated","End Time","Sweep","Hostname","Description","Commit","GitHub","GPU Count","GPU Type","insert_dropout","param_config_id","seed","beta1","beta2","catch_dropout","dataset_seed","early_stopping_min_delta","early_stopping_patience","evaluation_steps","gradient_accumulation_steps","ignore_mismatched_sizes","learning_rate","lr_scheduler_type","max_length","max_train_steps","model_name_or_path","no_checkpointing","num_train_epochs","num_warmup_steps","original_gradient_fraction","output_dir","pad_to_max_length","per_device_eval_batch_size","per_device_train_batch_size","push_to_hub","report_to","run_generation","task","task_name","train_data_frac","training_size","use_modded","use_slow_tokenizer","warmup_steps_fraction","weight_decay","with_tracking","accuracy","eval_loss","eval_p_max","eval_p_var","accuracy.max","accuracy_mm","avg_eval_p_max","avg_eval_p_var","avg_grad_diff_all_classes","avg_grad_diff_per_class","avg_train_p0","avg_train_p_max","avg_train_p_var","best_accuracy","best_accuracy_epoch","best_accuracy_step","best_eval_loss","best_eval_loss_epoch","best_eval_loss_step","best_f1","best_f1_epoch","best_f1_step","best_matthews_correlation","best_matthews_correlation_epoch","best_matthews_correlation_step","best_pearson","best_pearson_epoch","best_pearson_step","best_spearmanr","best_spearmanr_epoch","best_spearmanr_step","epoch","eval_loss.min","eval_loss_mm","eval_p_max_mm","eval_p_var_mm","f1","matthews_correlation","pearson","spearmanr","test_accuracy","train_loss","train_p_max","train_p_var","train_st1_loss","train_st1_p_max","train_st2_loss","train_st2_p_max","vector_norms","test_accuracy_best_accuracy","test_accuracy_best_eval_loss"
"18_SWP8_ID_122_MOD","195","-","NEW_GRAD_OUTPUT, SWP8, modded","finished","iauqb23b","ricu","","","2023-12-29T20:28:40.000Z","2023-12-29T20:31:55.000Z","2023-12-29T20:31:55.000Z","","drax","","","","2","NVIDIA A40","0.16","pcid_1056","3","0.9","0.999","0","1","0","25","4","1","false","0.00006","linear","128","400","bert-base-uncased","","200","40","0","/home/lange/fantastic-umbrella/runs/18_sweeps_08_modded/run_122","false","128","32","false","all","18_sweeps","","mrpc","","64","","false","0.1","0.01","true","0.6717347956131605","2.1571226119995117","0.9903820753097534","0.4854138791561126","","","","","0.0003213295713067055","[0.0003213266609236598,0.00032133248168975115]","","","","0.6886839481555334","9","20","0.6096541285514832","9","20","0.8116990803557969","9","20","","","","","","","","","","59","","","","","0.7975403535741737","","","","","","","","0.0005357447080314159","0.9994644522666932","0.0008442634134553373","0.9991561770439148","{""_type"":""histogram"",""values"":[12,5,9,9,11,8,12,9,9,7,7,5,6,6,1,1,2,4,0,1,1,0,0,0,1,0,0,0,0,1,0,1],""bins"":[0.0000023375937416858505,0.00006034304897184484,0.00011834850738523528,0.00017635396216064692,0.00023435940966010094,0.00029236485715955496,0.00035037033376283944,0.00040837578126229346,0.0004663812287617475,0.000524386705365032,0.000582392152864486,0.00064039760036394,0.000698403047863394,0.000756408495362848,0.0008144139428623021,0.000872419448569417,0.000930424896068871,0.000988430343568325,0.001046435791067779,0.001104441238567233,0.001162446686066687,0.0012204521335661411,0.0012784575810655951,0.0013364630285650492,0.0013944684760645032,0.001452474039979279,0.001510479487478733,0.001568484934978187,0.001626490382477641,0.0016844958299770951,0.0017425012774765491,0.0018005067249760032,0.0018585121724754572]}","",""
"18_SWP8_ID_121_MOD","192","-","NEW_GRAD_OUTPUT, SWP8, modded","finished","djrjdoik","ricu","","","2023-12-29T20:25:14.000Z","2023-12-29T20:28:26.000Z","2023-12-29T20:28:26.000Z","","drax","","","","2","NVIDIA A40","0.16","pcid_1056","2","0.9","0.999","0","1","0","25","4","1","false","0.00006","linear","128","400","bert-base-uncased","","200","40","0","/home/lange/fantastic-umbrella/runs/18_sweeps_08_modded/run_121","false","128","32","false","all","18_sweeps","","mrpc","","64","","false","0.1","0.01","true","0.5989531405782652","2.0806524753570557","0.9664367437362672","0.4500640332698822","","","","","0.000404137943405658","[0.0004041358479298651,0.00040413998067379]","","","","0.6754735792622134","7","16","0.6295374035835266","7","16","0.8063076465337697","7","16","","","","","","","","","","57","","","","","0.7144631765749778","","","","","","","","0.0011544423177838326","0.9988464117050172","0.0014016119530424476","0.9985995292663574","{""bins"":[6.289524776548205e-7,0.00011235233978368342,0.0002240757312392816,0.00033579912269487977,0.0004475224995985627,0.0005592458765022457,0.0006709693116135895,0.0007826926885172725,0.0008944160654209554,0.0010061394423246384,0.0011178628774359822,0.0012295861961320043,0.0013413096312433481,0.001453033066354692,0.001564756385050714,0.0016764798201620579,0.00178820313885808,0.0018999265739694238,0.0020116500090807676,0.0021233733277767897,0.0022350966464728117,0.0023468201979994774,0.0024585435166954994,0.0025702668353915215,0.002681990386918187,0.002793713705614209,0.002905437024310231,0.0030171603430062532,0.003128883894532919,0.003240607213228941,0.003352330531924963,0.0034640540834516287,0.0035757774021476507],""values"":[20,28,12,7,17,7,4,9,6,0,3,3,2,1,1,3,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1],""_type"":""histogram""}","",""
"18_SWP8_ID_120_MOD","213","-","NEW_GRAD_OUTPUT, SWP8, modded","finished","r7jjcn3i","ricu","","","2023-12-29T20:21:26.000Z","2023-12-29T20:24:59.000Z","2023-12-29T20:24:59.000Z","","drax","","","","2","NVIDIA A40","0.16","pcid_1056","1","0.9","0.999","0","1","0","25","4","1","false","0.00006","linear","128","400","bert-base-uncased","","200","40","0","/home/lange/fantastic-umbrella/runs/18_sweeps_08_modded/run_120","false","128","32","false","all","18_sweeps","","mrpc","","64","","false","0.1","0.01","true","0.5979561316051845","2.1970455646514893","0.9639037251472472","0.4471770226955414","","","","","0.0004044892557431013","[0.000404495804104954,0.0004044827073812485]","","","","0.6754735792622134","13","28","0.6322758197784424","7","16","0.8063076465337697","13","28","","","","","","","","","","63","","","","","0.7110872290883038","","","","","","","","0.0008008650038391352","0.9991995692253112","0.0011825538240373137","0.998818337917328","{""bins"":[8.588455671088013e-7,0.00006287445285124704,0.0001248900662176311,0.00018690567230805755,0.000248921278398484,0.00031093688448891044,0.0003729524905793369,0.0004349680966697633,0.0004969837027601898,0.0005589993088506162,0.0006210149149410427,0.0006830305210314691,0.0007450461271218956,0.000807061733212322,0.0008690773393027484,0.0009310929453931749,0.0009931086096912622,0.0010551242157816887,0.0011171398218721151,0.0011791554279625416,0.001241171034052968,0.0013031866401433945,0.001365202246233821,0.0014272178523242474,0.0014892334584146738,0.0015512490645051003,0.0016132646705955267,0.0016752802766859531,0.0017372958827763796,0.001799311488866806,0.0018613270949572325,0.001923342701047659,0.0019853583071380854],""values"":[5,9,6,7,13,10,7,6,12,7,8,3,5,2,7,4,3,1,1,0,2,3,1,1,0,1,0,0,1,1,1,1],""_type"":""histogram""}","",""
"18_SWP8_ID_119_MOD","343","-","NEW_GRAD_OUTPUT, SWP8, modded","finished","aeeb0j88","ricu","","","2023-12-29T20:15:28.000Z","2023-12-29T20:21:11.000Z","2023-12-29T20:21:11.000Z","","drax","","","","2","NVIDIA A40","0.12","pcid_1055","3","0.9","0.999","0","2","0","25","4","1","false","0.000008","linear","128","400","bert-base-uncased","","200","40","0","/home/lange/fantastic-umbrella/runs/18_sweeps_08_modded/run_119","false","128","32","false","all","18_sweeps","","mrpc","","64","","false","0.1","0.01","true","0.6846959122632104","1.0388164520263672","0.9535298943519592","0.42073726654052734","","","","","0.005876579321920872","[0.005876585841178894,0.005876572802662849]","","","","0.6869391824526421","29","60","0.5994499325752258","29","60","0.8098177985243186","53","108","","","","","","","","","","103","","","","","0.809229377167848","","","","","","","","0.02088535577058792","0.9793471693992616","0.023095205426216125","0.9772021770477296","{""_type"":""histogram"",""bins"":[0.0000613802985753864,0.001472039963118732,0.002882699714973569,0.004293359350413084,0.005704019218683243,0.007114678621292114,0.008525338023900986,0.009935998357832432,0.011346657760441303,0.012757317163050175,0.01416797749698162,0.015578636899590492,0.016989296302199364,0.018399955704808235,0.019810615107417107,0.021221276372671127,0.02263193577528,0.02404259517788887,0.02545325458049774,0.026863913983106613,0.028274573385715485,0.029685232788324356,0.031095894053578377,0.0325065515935421,0.03391721099615097,0.03532787039875984,0.03673853352665901,0.03814919292926788,0.039559852331876755,0.040970511734485626,0.0423811711370945,0.04379183053970337,0.04520248994231224],""values"":[16,13,15,16,10,7,13,11,5,4,3,1,1,3,1,1,0,2,0,1,1,1,1,0,1,0,0,0,0,0,0,1]}","",""
"18_SWP8_ID_118_MOD","249","-","NEW_GRAD_OUTPUT, SWP8, modded","finished","y8yc16wf","ricu","","","2023-12-29T20:11:05.000Z","2023-12-29T20:15:14.000Z","2023-12-29T20:15:14.000Z","","drax","","","","2","NVIDIA A40","0.12","pcid_1055","2","0.9","0.999","0","2","0","25","4","1","false","0.000008","linear","128","400","bert-base-uncased","","200","40","0","/home/lange/fantastic-umbrella/runs/18_sweeps_08_modded/run_118","false","128","32","false","all","18_sweeps","","mrpc","","64","","false","0.1","0.01","true","0.6502991026919243","1.1635401248931885","0.9312831163406372","0.39511796832084656","","","","","0.00388403981924057","[0.0038840370252728462,0.003884043078869581]","","","","0.6764705882352942","21","44","0.619393527507782","23","48","0.80644199224575","21","44","","","","","","","","","","73","","","","","0.7699622888998195","","","","","","","","0.013595471158623695","0.9865094423294068","0.016203109174966812","0.9839494228363036","{""_type"":""histogram"",""values"":[24,14,13,10,14,8,5,5,6,8,4,2,5,1,0,2,0,3,1,1,0,0,0,0,1,0,0,0,0,0,0,1],""bins"":[0.0000020939312435075408,0.000978997559286654,0.001955901039764285,0.002932804636657238,0.003909708466380835,0.004886611830443144,0.00586351566016674,0.00684041902422905,0.007817322388291359,0.008794225752353668,0.009771130047738552,0.010748033411800861,0.01172493677586317,0.01270184013992548,0.013678744435310364,0.014655647799372673,0.015632551163434982,0.01660945452749729,0.0175863578915596,0.01856326125562191,0.01954016648232937,0.020517069846391678,0.021493973210453987,0.022470876574516296,0.023447779938578606,0.024424683302640915,0.025401586666703224,0.026378490030765533,0.027355395257472992,0.0283322986215353,0.02930920198559761,0.03028610534965992,0.03126300871372223]}","",""
"18_SWP8_ID_117_MOD","286","-","NEW_GRAD_OUTPUT, SWP8, modded","finished","9y75hskv","ricu","","","2023-12-29T20:06:05.000Z","2023-12-29T20:10:51.000Z","2023-12-29T20:10:51.000Z","","drax","","","","2","NVIDIA A40","0.12","pcid_1055","1","0.9","0.999","0","2","0","25","4","1","false","0.000008","linear","128","400","bert-base-uncased","","200","40","0","/home/lange/fantastic-umbrella/runs/18_sweeps_08_modded/run_117","false","128","32","false","all","18_sweeps","","mrpc","","64","","false","0.1","0.01","true","0.67098703888335","0.8802866339683533","0.8690246343612671","0.312084436416626","","","","","0.009812884032726288","[0.00981288217008114,0.009812884964048862]","","","","0.6817048853439681","35","72","0.6183336973190308","25","52","0.80644199224575","21","44","","","","","","","","","","85","","","","","0.7585071350164655","","","","","","","","0.04004908353090286","0.9617589712142944","0.044788822531700134","0.9574018716812134","{""values"":[56,31,7,8,7,1,2,1,2,1,1,1,1,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1],""_type"":""histogram"",""bins"":[0.00004224437361699529,0.004327430389821529,0.008612616918981075,0.012897802516818047,0.017182989045977592,0.02146817557513714,0.025753360241651535,0.03003854677081108,0.03432373329997063,0.03860891982913017,0.04289410635828972,0.047179292887449265,0.05146447569131851,0.05574966222047806,0.060034848749637604,0.06432003527879715,0.0686052218079567,0.07289040833711624,0.07717559486627579,0.08146078139543533,0.08574596792459488,0.09003115445375443,0.09431634098291397,0.09860152751207352,0.10288670659065247,0.10717189311981201,0.11145707964897156,0.1157422661781311,0.12002745270729065,0.1243126392364502,0.12859782576560974,0.1328830122947693,0.13716819882392883]}","",""
"18_SWP8_ID_116_MOD","253","-","NEW_GRAD_OUTPUT, SWP8, modded","finished","j91phmgq","ricu","","","2023-12-29T20:01:36.000Z","2023-12-29T20:05:49.000Z","2023-12-29T20:05:49.000Z","","drax","","","","2","NVIDIA A40","0.12","pcid_1054","3","0.9","0.999","0","1","0","25","4","1","false","0.000008","linear","128","400","bert-base-uncased","","200","40","0","/home/lange/fantastic-umbrella/runs/18_sweeps_08_modded/run_116","false","128","32","false","all","18_sweeps","","mrpc","","64","","false","0.1","0.01","true","0.6717347956131605","0.933506965637207","0.9224355220794678","0.37073057889938354","","","","","0.009767340496182442","[0.009767341427505016,0.009767340496182442]","","","","0.6901794616151545","25","52","0.6061713099479675","27","56","0.8108679245283018","23","48","","","","","","","","","","77","","","","","0.7984080820450024","","","","","","","","0.0361117385327816","0.964632213115692","0.04284809157252312","0.9582834839820862","{""_type"":""histogram"",""values"":[16,31,16,7,16,7,5,4,5,1,2,1,2,4,0,2,2,1,1,0,1,0,1,0,0,0,0,1,1,0,0,1],""bins"":[0.00018653404549695551,0.0027332708705216646,0.00528000807389617,0.007826744578778744,0.010373481549322605,0.012920218519866467,0.015466955490410328,0.018013693392276764,0.020560430362820625,0.023107167333364487,0.0256539024412632,0.02820063941180706,0.03074737638235092,0.03329411521553993,0.035840850323438644,0.038387589156627655,0.04093432426452637,0.04348106309771538,0.04602779820561409,0.0485745370388031,0.05112127214670181,0.05366801097989082,0.056214746087789536,0.058761484920978546,0.06130822002887726,0.06385495513677597,0.06640169769525528,0.06894843280315399,0.0714951679110527,0.07404190301895142,0.07658864557743073,0.07913538068532944,0.08168211579322815]}","",""
"18_SWP8_ID_115_MOD","227","-","NEW_GRAD_OUTPUT, SWP8, modded","finished","9x4l1knz","ricu","","","2023-12-29T19:57:34.000Z","2023-12-29T20:01:21.000Z","2023-12-29T20:01:21.000Z","","drax","","","","2","NVIDIA A40","0.12","pcid_1054","2","0.9","0.999","0","1","0","25","4","1","false","0.000008","linear","128","400","bert-base-uncased","","200","40","0","/home/lange/fantastic-umbrella/runs/18_sweeps_08_modded/run_115","false","128","32","false","all","18_sweeps","","mrpc","","64","","false","0.1","0.01","true","0.6570289132602194","0.969159722328186","0.8894948959350586","0.3361091613769531","","","","","0.005858920514583588","[0.005858918186277151,0.0058589233085513115]","","","","0.6754735792622134","19","40","0.6296237707138062","19","40","0.8063076465337697","19","40","","","","","","","","","","69","","","","","0.7799104286628279","","","","","","","","0.019417105242609978","0.9807903170585632","0.02415795624256134","0.9761852622032166","{""bins"":[0.00014914320490788668,0.0013195940991863608,0.0024900450371205807,0.0036604958586394787,0.004830946680158377,0.006001397501677275,0.00717184878885746,0.008342299610376358,0.009512750431895256,0.010683201253414154,0.011853652074933052,0.01302410289645195,0.014194553717970848,0.015365004539489746,0.016535455361008644,0.017705906182527542,0.01887635700404644,0.020046807825565338,0.021217258647084236,0.022387709468603134,0.023558160290122032,0.02472861297428608,0.025899063795804977,0.027069514617323875,0.028239965438842773,0.02941041626036167,0.03058086708188057,0.03175131604075432,0.032921768724918365,0.034092217683792114,0.03526267036795616,0.03643311932682991,0.03760357201099396],""values"":[20,18,10,5,13,7,5,4,11,5,5,4,3,2,2,1,1,1,1,1,1,2,1,0,0,1,0,0,0,2,0,2],""_type"":""histogram""}","",""
"18_SWP8_ID_114_MOD","256","-","NEW_GRAD_OUTPUT, SWP8, modded","finished","cujol5ab","ricu","","","2023-12-29T19:53:03.000Z","2023-12-29T19:57:19.000Z","2023-12-29T19:57:19.000Z","","drax","","","","2","NVIDIA A40","0.12","pcid_1054","1","0.9","0.999","0","1","0","25","4","1","false","0.000008","linear","128","400","bert-base-uncased","","200","40","0","/home/lange/fantastic-umbrella/runs/18_sweeps_08_modded/run_114","false","128","32","false","all","18_sweeps","","mrpc","","64","","false","0.1","0.01","true","0.6278664007976071","0.8346171975135803","0.8094931244850159","0.2404586225748062","","","","","0.01631161943078041","[0.01631162315607071,0.016311615705490112]","","","","0.6767198404785643","25","52","0.6184608936309814","27","56","0.8064276149382532","23","48","","","","","","","","","","77","","","","","0.7127188762747739","","","","","","","","0.07896248996257782","0.9282374978065492","0.08477780967950821","0.9233269095420836","{""bins"":[0.000016590718587394804,0.013327784836292267,0.026638979092240334,0.0399501733481884,0.053261369466781616,0.06657256186008453,0.07988375425338745,0.09319495409727097,0.10650614649057388,0.1198173388838768,0.13312853872776031,0.14643973112106323,0.15975092351436615,0.17306211590766907,0.18637330830097198,0.1996845155954361,0.212995707988739,0.22630690038204193,0.23961809277534485,0.25292930006980896,0.2662404775619507,0.2795516848564148,0.2928628623485565,0.30617406964302063,0.31948524713516235,0.33279645442962646,0.3461076617240906,0.3594188392162323,0.3727300465106964,0.38604122400283813,0.39935243129730225,0.41266360878944397,0.4259748160839081],""values"":[78,19,10,5,5,2,3,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1],""_type"":""histogram""}","",""
"18_SWP8_ID_113_MOD","311","-","NEW_GRAD_OUTPUT, SWP8, modded","finished","1qphs1ko","ricu","","","2023-12-29T19:47:38.000Z","2023-12-29T19:52:49.000Z","2023-12-29T19:52:49.000Z","","drax","","","","2","NVIDIA A40","0.12","pcid_1053","3","0.9","0.999","0","2","0","25","4","1","false","0.00001","linear","128","400","bert-base-uncased","","200","40","0","/home/lange/fantastic-umbrella/runs/18_sweeps_08_modded/run_113","false","128","32","false","all","18_sweeps","","mrpc","","64","","false","0.1","0.01","true","0.6854436689930209","1.142242431640625","0.9640317559242249","0.4387296140193939","","","","","0.00440679956227541","[0.004406800959259272,0.004406798630952835]","","","","0.6911764705882353","25","52","0.5958698391914368","25","52","0.8111313868613139","45","92","","","","","","","","","","95","","","","","0.8098824947273274","","","","","","","","0.01348794624209404","0.9866093397140504","0.015918659046292305","0.9842214584350586","{""_type"":""histogram"",""bins"":[0.00003118076710961759,0.0009937798604369164,0.001956378808245063,0.002918977988883853,0.0038815769366919994,0.0048441761173307896,0.00580677529796958,0.0067693740129470825,0.007731973193585873,0.008694572374224663,0.009657171554863453,0.010619770735502243,0.011582369916141033,0.012544968165457249,0.013507567346096039,0.014470166526734829,0.015432765707373619,0.016395363956689835,0.0173579640686512,0.018320562317967415,0.01928316242992878,0.020245760679244995,0.02120836079120636,0.022170959040522575,0.02313355915248394,0.024096157401800156,0.02505875565111637,0.026021355763077736,0.02698395401239395,0.027946554124355316,0.02890915237367153,0.029871752485632896,0.030834350734949112],""values"":[14,12,13,11,14,10,9,8,9,3,3,2,3,5,4,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1]}","",""
"18_SWP8_ID_112_MOD","242","-","NEW_GRAD_OUTPUT, SWP8, modded","finished","h4hm9zfd","ricu","","","2023-12-29T19:43:21.000Z","2023-12-29T19:47:23.000Z","2023-12-29T19:47:23.000Z","","drax","","","","2","NVIDIA A40","0.12","pcid_1053","2","0.9","0.999","0","2","0","25","4","1","false","0.00001","linear","128","400","bert-base-uncased","","200","40","0","/home/lange/fantastic-umbrella/runs/18_sweeps_08_modded/run_112","false","128","32","false","all","18_sweeps","","mrpc","","64","","false","0.1","0.01","true","0.6463110667996012","1.2433875799179075","0.935469090938568","0.40260401368141174","","","","","0.0033293538726866245","[0.003329357597976923,0.003329350147396326]","","","","0.6762213359920239","21","44","0.6195752620697021","21","44","0.8063123418192646","19","40","","","","","","","","","","71","","","","","0.7640113088308664","","","","","","","","0.010328424163162708","0.9897340536117554","0.01275753416121006","0.987338662147522","{""_type"":""histogram"",""bins"":[0.00014948433090467006,0.0007855725125409663,0.0014216607669368386,0.0020577488467097282,0.0026938372757285833,0.0033299254719167948,0.0039660134352743626,0.004602101631462574,0.0052381898276507854,0.005874278023838997,0.006510366220027208,0.00714645441621542,0.007782542612403631,0.008418630808591843,0.009054719470441341,0.009690807200968266,0.010326895862817764,0.010962983593344688,0.011599072255194187,0.012235159985721111,0.01287124864757061,0.013507336378097534,0.014143425039947033,0.014779512770473957,0.015415601432323456,0.01605168916285038,0.016687776893377304,0.017323866486549377,0.0179599542170763,0.018596041947603226,0.01923212967813015,0.019868219271302223,0.020504307001829147],""values"":[11,11,13,11,11,5,8,4,19,4,7,2,6,2,3,0,4,0,2,0,0,1,1,1,1,0,0,0,0,0,0,1]}","",""
"18_SWP8_ID_111_MOD","274","-","NEW_GRAD_OUTPUT, SWP8, modded","finished","u4ciqfxh","ricu","","","2023-12-29T19:38:33.000Z","2023-12-29T19:43:07.000Z","2023-12-29T19:43:07.000Z","","drax","","","","2","NVIDIA A40","0.12","pcid_1053","1","0.9","0.999","0","2","0","25","4","1","false","0.00001","linear","128","400","bert-base-uncased","","200","40","0","/home/lange/fantastic-umbrella/runs/18_sweeps_08_modded/run_111","false","128","32","false","all","18_sweeps","","mrpc","","64","","false","0.1","0.01","true","0.6739780658025922","0.9621530771255492","0.8942389488220215","0.3444311320781708","","","","","0.010746625252068044","[0.010746628046035768,0.01074662245810032]","","","","0.6829511465603191","31","64","0.6188986897468567","23","48","0.8063123418192646","17","36","","","","","","","","","","81","","","","","0.7615749179730222","","","","","","","","0.020776156336069107","0.9796662926673888","0.031415097415447235","0.9743544459342957","{""bins"":[0.00003161387940053828,0.028063597157597542,0.056095581501722336,0.08412756770849228,0.11215955018997192,0.14019152522087097,0.1682235151529312,0.19625550508499146,0.2242874801158905,0.25231945514678955,0.280351459980011,0.30838343501091003,0.3364154100418091,0.3644474148750305,0.39247938990592957,0.4205113649368286,0.44854333996772766,0.4765753448009491,0.5046073198318481,0.5326393246650696,0.5606712698936462,0.5887032747268677,0.6167352795600891,0.6447672247886658,0.6727992296218872,0.7008311748504639,0.7288631796836853,0.7568951845169067,0.7849271297454834,0.8129591345787048,0.8409911394119263,0.8690230846405029,0.8970550894737244],""values"":[119,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1],""_type"":""histogram""}","",""
"18_SWP8_ID_110_MOD","241","-","NEW_GRAD_OUTPUT, SWP8, modded","finished","f973t3pb","ricu","","","2023-12-29T19:34:17.000Z","2023-12-29T19:38:18.000Z","2023-12-29T19:38:18.000Z","","drax","","","","2","NVIDIA A40","0.12","pcid_1052","3","0.9","0.999","0","1","0","25","4","1","false","0.00001","linear","128","400","bert-base-uncased","","200","40","0","/home/lange/fantastic-umbrella/runs/18_sweeps_08_modded/run_110","false","128","32","false","all","18_sweeps","","mrpc","","64","","false","0.1","0.01","true","0.673728813559322","1.013994574546814","0.9368898868560792","0.39511212706565857","","","","","0.008685827255249023","[0.008685835637152195,0.008685819804668427]","","","","0.6896809571286141","23","48","0.6052671074867249","23","48","0.8104258220942567","21","44","","","","","","","","","","73","","","","","0.7993869731800766","","","","","","","","0.023196863010525703","0.9770863652229308","0.02971392124891281","0.9708722829818726","{""_type"":""histogram"",""bins"":[0.000053342148021329194,0.006135096307843924,0.012216850183904171,0.01829860359430313,0.024380357936024666,0.0304621122777462,0.036543864756822586,0.04262562096118927,0.048707373440265656,0.05478912964463234,0.060870882123708725,0.06695263832807541,0.0730343908071518,0.07911614328622818,0.08519789576530457,0.09127965569496155,0.09736140817403793,0.10344316065311432,0.1095249131321907,0.11560666561126709,0.12168842554092407,0.12777017056941986,0.13385193049907684,0.13993369042873383,0.14601543545722961,0.1520971953868866,0.15817894041538239,0.16426070034503937,0.17034246027469635,0.17642420530319214,0.18250596523284912,0.1885877102613449,0.1946694701910019],""values"":[52,32,22,9,5,0,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1]}","",""
"18_SWP8_ID_109_MOD","230","-","NEW_GRAD_OUTPUT, SWP8, modded","finished","cy4tlhu4","ricu","","","2023-12-29T19:30:12.000Z","2023-12-29T19:34:02.000Z","2023-12-29T19:34:02.000Z","","drax","","","","2","NVIDIA A40","0.12","pcid_1052","2","0.9","0.999","0","1","0","25","4","1","false","0.00001","linear","128","400","bert-base-uncased","","200","40","0","/home/lange/fantastic-umbrella/runs/18_sweeps_08_modded/run_109","false","128","32","false","all","18_sweeps","","mrpc","","64","","false","0.1","0.01","true","0.6527916251246261","1.0466349124908447","0.901467263698578","0.3542790114879608","","","","","0.004023051355034113","[0.0040230536833405495,0.004023049026727676]","","","","0.6754735792622134","19","40","0.6291967034339905","17","36","0.8063076465337697","15","32","","","","","","","","","","69","","","","","0.7752863365058881","","","","","","","","0.014141970314085484","0.985969305038452","0.017174089327454567","0.9830000400543212","{""bins"":[0.00015644320228602737,0.001081571914255619,0.0020067007280886173,0.002931829309090972,0.0038569581229239702,0.004782086703926325,0.005707215517759323,0.006632344331592321,0.007557472679764032,0.00848260149359703,0.009407729841768742,0.010332859121263027,0.011257987469434738,0.012183116748929024,0.013108245097100735,0.014033373445272446,0.014958502724766731,0.015883632004261017,0.016808759421110153,0.01773388870060444,0.018659017980098724,0.01958414539694786,0.020509274676442146,0.021434403955936432,0.022359531372785568,0.023284660652279854,0.02420978993177414,0.025134919211268425,0.02606004662811756,0.026985175907611847,0.027910305187106133,0.02883543260395527,0.029760561883449554],""_type"":""histogram"",""values"":[18,22,11,12,12,6,7,6,6,6,4,2,2,1,1,1,1,0,2,1,3,0,0,2,1,0,0,0,0,0,0,1]}","",""
"18_SWP8_ID_108_MOD","258","-","NEW_GRAD_OUTPUT, SWP8, modded","finished","w3wsl1b3","ricu","","","2023-12-29T19:25:40.000Z","2023-12-29T19:29:58.000Z","2023-12-29T19:29:58.000Z","","drax","","","","2","NVIDIA A40","0.12","pcid_1052","1","0.9","0.999","0","1","0","25","4","1","false","0.00001","linear","128","400","bert-base-uncased","","200","40","0","/home/lange/fantastic-umbrella/runs/18_sweeps_08_modded/run_108","false","128","32","false","all","18_sweeps","","mrpc","","64","","false","0.1","0.01","true","0.613160518444666","0.9440777897834778","0.8486077785491943","0.2838672399520874","","","","","0.008448446169495583","[0.008448443375527859,0.008448448963463306]","","","","0.6767198404785643","29","60","0.618529200553894","25","52","0.8064371926687528","15","32","","","","","","","","","","79","","","","","0.6986407766990291","","","","","","","","0.037241630256175995","0.964279055595398","0.04067137464880943","0.9610841274261476","{""bins"":[0.00011710370745277032,0.0024697971530258656,0.0048224907368421555,0.007175184320658445,0.009527877904474735,0.011880571022629738,0.014233265072107315,0.016585957258939743,0.01893865130841732,0.021291345357894897,0.023644039407372475,0.025996731594204903,0.02834942564368248,0.030702119693160057,0.033054813742637634,0.03540750592947006,0.03776019811630249,0.04011289402842522,0.042465586215257645,0.04481827840209007,0.0471709743142128,0.04952366650104523,0.051876358687877655,0.05422905460000038,0.05658174678683281,0.058934442698955536,0.061287134885787964,0.06363982707262039,0.06599251925945282,0.06834521144628525,0.07069791108369827,0.0730506032705307,0.07540329545736313],""values"":[42,23,13,9,5,2,4,4,1,3,3,1,1,4,1,2,2,0,1,0,1,0,1,0,0,1,0,1,0,2,0,1],""_type"":""histogram""}","",""
